date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Fri Mar 15 2019 19:51:47 GMT-0400 (Eastern Daylight Time), Senior Software Engineer,"Chicago, IL",Current Employee ,Innovate at its core,I have been working at Citadel full-time for more than 5 years,19,"Citadel is a place that constantly changes, as a consequence, it gives you plenty of opportunities for growth. Raise your hand, if you are ready to take charge of your career. You will be rewarded with opportunities that are pushing limits of what it means to innovate. To succeed you need to combine a deep understanding of financial markets, advance technology and focus on delivery.","It's change and innovation, all the time. You have to love ambiguity, be able to work under pressure and deliver. If that's not for you, Citadel isn't for you.",,5.0,3.0,4.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Thu Apr 25 2019 05:04:17 GMT-0400 (Eastern Daylight Time),,,Current Employee ,"Interesting Challenges, Rewarding Career",I have been working at Citadel full-time for more than 5 years,1,"Citadel challenges and rewards technologists based on delivery regardless of seniority or business alignment. Innovation is encouraged. If you have great ideas and can deliver, there is no limit to what you can accomplish. Citadel has the right blend of urgency and long-term thinking. There is minimal tolerance for sub-standard engineering. The bar for everyone is high. Success is not a given so not everyone lasts. Not a bad thing as working with non-contributors is demotivating for the vast majority.","We have been a technology-driven hedge fund for a long time. As a result, there are complex production systems well past their prime. Management is aware and there are concerted efforts to decom. There are pockets in technology that produce nothing but vaporware.",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Fri Apr 26 2019 20:28:53 GMT-0400 (Eastern Daylight Time), Concierge,,Current Employee ,Great place to work,I have been working at Citadel full-time,0,You can grow within this company,Must have a college degree to work there,,5.0,5.0,5.0,5.0,,,,,
Sat Mar 30 2019 18:49:04 GMT-0400 (Eastern Daylight Time),,,Current Employee ,Good manager,I have been working at Citadel full-time for less than a year,0,caring manager who gives feedback on real time,very demanding and challenging but expected as this is one of the best in the industry,,5.0,3.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Thu Apr 18 2019 05:23:47 GMT-0400 (Eastern Daylight Time), Software Engineer,"New York, NY",Former Employee ,Engineer,I worked at Citadel full-time for more than a year,18,"Compensation, on site meals, very smart people","No tech roadmap, cutthroat culture, constant massive turnover, elitist",,1.0,2.0,1.0,2.0,5.0,1.0,Doesn't Recommend,Positive Outlook,Disapproves of CEO
Thu Mar 14 2019 08:00:25 GMT-0400 (Eastern Daylight Time), Software Engineer,"Chicago, IL",Current Employee ,"Impactful work, tough problems, fast paced env",I have been working at Citadel full-time for more than 3 years,2,A ton of challenging problems along the entire stack--you are not pigeonholed. Daily production code releases pushing out new features. Hard work is rewarded very well,Not ideal if you are looking for an easy 9-5 software job. This firm will push your limits,,5.0,3.0,5.0,5.0,5.0,,Recommends,Positive Outlook,Approves of CEO
Thu Mar 14 2019 12:02:12 GMT-0400 (Eastern Daylight Time),,"Chicago, IL",Former Employee ,Work Hard. Paid Well. Lots of stress.,I worked at Citadel full-time for more than 8 years,7,"Work with some smart people. Work on interesting stuff. Generally the company pays well, but definitely some disparity in pay depending on your roll.",Stress level is high. Often feel like you can be fired at any moment and chance are you will be.,,4.0,3.0,3.0,3.0,4.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Fri Mar 15 2019 18:06:37 GMT-0400 (Eastern Daylight Time), Data Engineer,"New York, NY",Current Employee ,Entrepreneurship and Engineering,I have been working at Citadel full-time for more than 3 years,1,"Over my time at Citadel I have taken an internal application from the first line of code into a critical platform for how we manage and access data across the organization. Through this project I was not only an architect and engineer, but also a product manager, user support and salesman. I have learned that this is typical of the most successful engineers at Citadel. In order to succeed you need to not only design systems, but also intimately understand the problems we are solving and how they relate to making money and managing risk. If you cannot incorporate the last two components into the systems you design, you will not be successful. However if you can, there is no ceiling. I now work in data engineering for the fundamental equities businesses working on problems that enable our investment teams to gain insights from a variety of data sources. We get access to data sets that no one else gets to work with, using cutting-edge techniques with A LOT of compute resources. It force me to work creatively to come up with solutions that I cannot find in a text book or just search for on stackoverflow.",It is a high pressure environment with a lot of money at stake and that is something that you can feel as an engineer. During earnings season or at the end of a quarter you are keenly aware that there is little room for error or missed deadlines. It does not have an academic relaxed environment that you might find at other quant funds or tech shops. However if you can keep focused in that kind of environment and work with a passion there is no ceiling to your career at Citadel.,,5.0,3.0,4.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sun Feb 24 2019 19:45:12 GMT-0500 (Eastern Standard Time), Technology,"Chicago, IL",Current Employee ,World-class organization,I have been working at Citadel full-time for more than 10 years,3,"Citadel is a world-class organization where you are provided with the opportunity and resources to work on industry-leading projects, collaborate with exceptional individuals, and make an impact on the profitability of the business.",Citadel is a true meritocracy. You will be challenged on a daily basis to bring your best - this is not for everyone.,,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sun Feb 24 2019 10:10:20 GMT-0500 (Eastern Standard Time), Senior Software Engineer,"New York, NY",Current Employee ,"Excellent organization to learn, be challenged and grow your career.",I have been working at Citadel full-time for more than 8 years,2,"(1) Great place to learn, challenge yourself, develop and take your career to the next level. Surrounded by the strongest talent in the industry, it’s a demanding fast paced environment with commitment to excellence. This In turn raises your game, awareness, self-development, hunger and drive. Given lots of autonomy in a meritocracy, where there is a ""get things done"" attitude. (2) Have had various different roles/opportunities to be continuously grown and challenged; developed a career path here in the last 9yrs, I’ve been empowered to succeed by supportive mentors and leaders. Given the tools, support and guidance and every resource available to succeed. (3) There is a strong sense of work ethic, drive. Assigned to the most impactful projects that help drive the business. A lot is expected from you and if you deliver there is great opportunity. You get to see the impact of your contributions to bring revenue to the organization, which i find extremely motivating and empowering. (4) Highly collaborative environment with great learning and development resources (Tech Talks, Town Halls, Speaker Series, Financial training, programming language courses, latest technology platform’s training etc)",None that come to mind.,,5.0,4.0,4.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Fri Mar 15 2019 09:15:08 GMT-0400 (Eastern Daylight Time), Senior Consultant Hedge Fund Services,"Chicago, IL",Former Employee ,Long Hours,I worked at Citadel full-time for more than a year,1,Good Pay. Free snacks and lunch,Long Hours. A lot of stressful days,,3.0,1.0,2.0,4.0,4.0,2.0,Recommends,Positive Outlook,Approves of CEO
Sun Feb 24 2019 05:39:27 GMT-0500 (Eastern Standard Time), Tech Manager,"Chicago, IL",Current Employee ,no red tapes; a great place to have impact and get things done right,I have been working at Citadel full-time for more than a year,0,"a great place to use cutting edge technology to solve business problems work closely with business users on a daily basis to learn and incorporate business knowledge to solid system solutions no red tapes, no micro-management, meritocracy and environment that fosters collaboration delegates decision making to the lowest level of the organization","none; if you like no micro-management, no red tapes and getting things done.",,5.0,4.0,4.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Feb 26 2019 19:19:35 GMT-0500 (Eastern Standard Time), Analyst,,Current Employee ,Great firm for personal and professional growth,I have been working at Citadel full-time for more than 3 years,0,They are the leaders of their industry and much of the reason comes from the culture of pushing for superior performance across all aspects of the business. Tons of hard working and incredibly smart people across the firm which will challenge you to consistently grow yourself just to keep up.,"Long hours but if you want to grow professionally and take advantage of the opportunity, it is the table stakes",,4.0,,,,,,Recommends,Positive Outlook,Approves of CEO
Tue Feb 19 2019 14:16:50 GMT-0500 (Eastern Standard Time), Analyst,"Chicago, IL",Former Employee ,"Smart People, Demanding Culture",I worked at Citadel full-time for more than a year,0,Work with some of the smartest people around,"If you’re not on your A game, you will be out of a job",,4.0,4.0,3.0,5.0,5.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Sat Feb 16 2019 23:38:35 GMT-0500 (Eastern Standard Time), Quantitative Researcher,"Chicago, IL",Current Employee ,Working environment review,I have been working at Citadel full-time for more than 10 years,1,Work with smartest people and quick turnover of projects,Work long hours with high pressure. Less tolerance for mistakes.,,4.0,1.0,4.0,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sun Jan 27 2019 11:37:20 GMT-0500 (Eastern Standard Time), Software Engineer,"New York, NY",Current Employee ,"Good comp, boring work",I have been working at Citadel full-time for less than a year,7,"Good comp
Meritocracy (and less bureaucracy)","Quality of work is poor
Free lunch is so-so",,4.0,2.0,3.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Thu Jan 24 2019 09:24:57 GMT-0500 (Eastern Standard Time),,,Analyst ,great place to learn,I have been working at Citadel,0,"smart people, meritocracy, room for advancement","high expectations, high turnover, intense",,5.0,,,,,,,,
Wed Jan 30 2019 15:21:16 GMT-0500 (Eastern Standard Time), Senior Software Engineer,,Former Employee ,Great place to work with great benefits,I worked at Citadel full-time for more than 10 years,0,Fast paced collaborative work environment.,Can be stressful at times.,,4.0,,,,,,,,
Wed Jan 02 2019 18:43:39 GMT-0500 (Eastern Standard Time),,,Current Employee ,Challenging and Rewarding,I have been working at Citadel full-time,0,Support and resources to execute. Recognition for value added.,"None, as long as you are willing to put in the hours, hard work and focus.",,5.0,3.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sun Dec 23 2018 08:26:52 GMT-0500 (Eastern Standard Time),,"New York, NY","Associate in New York, NY",Assoicate,I have been working at Citadel for more than a year,1,"Competitive Salary, working with smart people","High turnover, little investment in assoicates",,3.0,2.0,3.0,3.0,4.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Fri Dec 07 2018 11:53:49 GMT-0500 (Eastern Standard Time),,,Former Employee ,Software Engineer,I worked at Citadel full-time for more than 3 years,7,Great benefit. Extremely smart coworkers.,Hire and fire culture. Very demanding.,,3.0,1.0,3.0,3.0,5.0,1.0,Doesn't Recommend,Positive Outlook,Approves of CEO
Fri Dec 07 2018 21:46:52 GMT-0500 (Eastern Standard Time), Quantitative Researcher,"Chicago, IL",Current Employee ,Quantitative Researcher,I have been working at Citadel full-time for more than a year,0,1. good salary 2. good healthcare compensation 3. Data driven,1. Food in happy hour is too limited 2. Promotion room is limited,,4.0,3.0,4.0,4.0,5.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Thu Nov 01 2018 08:52:10 GMT-0400 (Eastern Daylight Time), Software Engineer,"Chicago, IL",Former Employee ,Same Stuff Different Day,I worked at Citadel full-time for more than 3 years,21,"Free breakfast, lunch, snacks, soda. Some smart colleagues.",No career growth unless you luck out being taken under the wing of a manager who is currently doing well with the CEO. No lateral movement either. Most projects are about fighting fires. Long-term proactive projects do not get the time of day. Everything is siloed with sharing of knowledge on a need to know basis. Some managers play favouritism and so it can get political.,,2.0,2.0,3.0,2.0,5.0,2.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Sun Oct 28 2018 16:59:51 GMT-0400 (Eastern Daylight Time),,,Current Employee ,Work life,I have been working at Citadel full-time,3,"Great projects, free meals everyday","No growth, very flat organization",,3.0,,,,,,,,
Wed Sep 12 2018 07:10:30 GMT-0400 (Eastern Daylight Time),,,Current Employee ,Back Office,I have been working at Citadel full-time,34,"This review is specifically related to back office functions. The culture can be good in some ways if you like to work hard and independently, but there are so many issues with this place that will never get fixed","-People who haven't been able to take a vacation without working a huge amount in over a decade because management could not care less about employees' quality of life -Back office IT professionals worked to complete burn out levels and with no apparent interest in staffing up -Same issues above lead to rampant illness - have seen people working with everything from pneumonia to severe injuries because there is no concern for people to be healthy -People getting transferred, slow tracked, and fired after taking time off for medical or personal reasons -Lack of resources in IT and general reliance on third parties leads to horrible data quality issues that are barely being contained by even the most diligent employee. Mistakes everywhere, and if it's big enough, instead of trying to fix the actual problem management will just fire someone so they can save their own butt and say ""it's been taken care of."" I've seen so many great people get fired -The way they fire people - it may be necessary to some extent for security reasons - but it's pretty horrible. Immediate firing and escorted out - HR comes and slams stuff in boxes with no respect for the items - family photos mangled and likely needed possessions sitting for weeks before being returned to employees. -All hours (middle of night on weekend) phone calls/people screamed at for minor issues -No tolerance for stuff that is pretty normal in other modern offices, like working from home occasionally or leaving a tad early to catch a train - I guess the VPN is only there so that they can make you work on vacation -For all of the above, pay is not that much better than other comparable employers and benefits (especially to include families) are actually a lot worse than many other similar companies -You will most certainly not get promoted in back office functions without putting in a huge number of years (10+), and even then it's not likely",,2.0,1.0,1.0,2.0,2.0,2.0,Doesn't Recommend,,Disapproves of CEO
Sat Sep 29 2018 06:31:27 GMT-0400 (Eastern Daylight Time),,,Former Employee ,Dynamic and Successful Work Environment,I worked at Citadel full-time,1,Amazing talent combined with an organization that's constantly pushing for evolution has lead to the great performance since its founding. You will not be wanting for opportunity. Aggressiveness is rewarded.,"Very fast moving, no time for a rest...ever",,5.0,3.0,4.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Thu Oct 04 2018 07:43:47 GMT-0400 (Eastern Daylight Time),,,Former Employee ,Quantitative OpRisk Manager,I worked at Citadel full-time,5,"Good pay, a number of good benefits",Very poor senior management and style of handling human capital,,3.0,,,,,,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Wed Aug 29 2018 11:33:26 GMT-0400 (Eastern Daylight Time),,,Current Employee ,Not an inspiring place to work at,I have been working at Citadel full-time,12,Comp is higher than industry average.,"Highly bureaucratic, political environment combined with top down decision making. Short-sided and reactive operations. Little to no care for employees. Innovation is not a priority.",,3.0,2.0,1.0,2.0,3.0,1.0,Doesn't Recommend,Positive Outlook,No opinion of CEO
Sat Aug 11 2018 15:59:06 GMT-0400 (Eastern Daylight Time),,, ,Soul Sucking,I worked at Citadel for more than a year,11,Money is good Some colleagues are good,You give your life to the company No guidance Secrets,,3.0,1.0,3.0,3.0,4.0,3.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Wed Aug 29 2018 06:17:54 GMT-0400 (Eastern Daylight Time), Researcher,,Former Employee ,Abusive,I worked at Citadel full-time for more than 3 years,38,Free lunch. Nice hotel to stay while doing business trips.,"1. Toxic environment - A lot of finger-pointing. Your manager will push you under the bus just to cover his mistakes. 2. Solid performers are let go while abusive managers who don't have a clue are kept in the firm. 
3. No clear directions. Management turnover is extremely high. Expect a new mandate every 2 weeks. What's worse, some new manangers come in and clean the house, firing people belonging to old regime. 
4. Ken Griffin is still thinking he has a technology-driven meritocracy firm. This is a joke.",,1.0,1.0,1.0,1.0,2.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Wed Aug 15 2018 09:42:28 GMT-0400 (Eastern Daylight Time),,,Former Employee ,researcher,I worked at Citadel full-time for less than a year,11,interesting problems to work on; great benefits; people are friendly to each other,"siloed environment; the company want junior employees to work on isolated problems so that when they leave, there is no damage to the company and no IP leak;",,2.0,4.0,3.0,1.0,4.0,3.0,Doesn't Recommend,Positive Outlook,Approves of CEO
Fri Aug 10 2018 16:11:24 GMT-0400 (Eastern Daylight Time), Associate,"Chicago, IL",Former Employee ,associate,I worked at Citadel full-time for more than a year,13,Free lunch and good after hour events,"Stressful, no long term projects. Short term (weeks) project one after another. Tight deadline but meaningless. People get fired very often.",,2.0,1.0,1.0,3.0,3.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Wed Aug 01 2018 12:07:46 GMT-0400 (Eastern Daylight Time), Quantitative Analyst,"Chicago, IL",Former Employee ,"Many great people, most of them left",I worked at Citadel full-time for more than a year,10,"Many talented people to work with here, and a great culture of constant improvement",Competing incentives from upper management make the environment challenging and unproductive,,3.0,2.0,2.0,2.0,5.0,1.0,Doesn't Recommend,Positive Outlook,Approves of CEO
Tue Jul 17 2018 07:35:12 GMT-0400 (Eastern Daylight Time),,, ,Associate analyst,I worked at Citadel,6,"Great work environment, great senior management",None i can think of.,,5.0,5.0,5.0,5.0,5.0,5.0,,,
Wed Jun 13 2018 12:02:23 GMT-0400 (Eastern Daylight Time),,,Former Employee ,Dysfunctional Tech Org,I worked at Citadel full-time for more than 3 years,24,The people there are intelligent and great to work with. Opportunities to work on interesting problems that aren't possible elsewhere.,"The tech org is completely dysfunctional. Everything is red-tape and bureaucracy, with little silos carved out everywhere.",,2.0,2.0,3.0,1.0,4.0,2.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Mon May 07 2018 13:02:57 GMT-0400 (Eastern Daylight Time), Analyst,"New York, NY",Former Employee ,No job security,I worked at Citadel full-time for more than a year,6,"Good benefits, fair salary, potential for advancement (in theory)","No job security, no clear strategy for L/S divisions",,2.0,1.0,1.0,3.0,4.0,1.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Mon Mar 26 2018 16:26:48 GMT-0400 (Eastern Daylight Time), Software Engineer,"Chicago, IL",Current Employee ,Great Place for problem solvers,I have been working at Citadel full-time for more than a year,6,"You are given a lot of responsibility, fast. Bureaucracy is kept to a minimum. Good compensation &amp; perks.","People expect you to excel, so you will feel a lot of pressure at times. Some people thrive in this kind of environment, but it is not for everybody.",,5.0,3.0,3.0,4.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Thu Mar 15 2018 14:38:41 GMT-0400 (Eastern Daylight Time),,,Former Employee ,Strong well led organization,I worked at Citadel full-time,2,"Great culture built trust, serving others and putting the needs of the member first.","departments tend to stay to themselves, not a full company feeling could have better more in depth training offered.",,5.0,,,,,,,,
Wed Mar 21 2018 07:23:30 GMT-0400 (Eastern Daylight Time), Recruiting Coordinator,,Former Employee ,Citadel Review,I worked at Citadel full-time,6,"Good pay and benefits, Meals provided, Great location",Very high-paced and stressful environment,,2.0,,,,,,,,
Fri Feb 23 2018 13:19:58 GMT-0500 (Eastern Standard Time),,,Current Employee ,Challenging and aggressive company,I have been working at Citadel full-time for more than 3 years,0,"Brilliant people, good work perks, never ending change and movement, daily challenges in an aggressive environment","At times limited work life balance, not a lot of promotion from within, at times little communication with employees",,5.0,3.0,5.0,4.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO
Fri Feb 02 2018 09:34:13 GMT-0500 (Eastern Standard Time),,"Chicago, IL",Former Employee ,Technology,I worked at Citadel full-time for more than 8 years,2,"- Work with some of the brightest minds in the business - Ability to set your own goal, hands off management - Great financial incentives",- Work-life balance is not as good,,5.0,3.0,4.0,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Mar 05 2018 22:49:06 GMT-0500 (Eastern Standard Time),,,Former Employee ,Manager,I worked at Citadel full-time,11,"Great benefits and pay, great office locations",Too much politics and power struggle within support teams.,,1.0,3.0,1.0,1.0,5.0,1.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Sun Jan 28 2018 14:30:22 GMT-0500 (Eastern Standard Time), Quantitative Researcher,"New York, NY",Current Employee ,Quantitative Researcher,I have been working at Citadel full-time for more than 3 years,6,"Work with lots of smart people around you, fast changing environment that allows you to learn lots of things you",Legacy infrastructure that takes years to renovate; management roles at business units that do not generate profit directly can be harsh and quite political seats,,4.0,3.0,4.0,4.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Mon Feb 12 2018 08:51:46 GMT-0500 (Eastern Standard Time),,"Chicago, IL",Former Employee ,Terrible company,I worked at Citadel full-time,14,"Good money, provide snacks and meals",Managed by a bunch of millennials that don't know how to do business and run an office. The do not take time to train people.,,1.0,1.0,1.0,1.0,2.0,1.0,Doesn't Recommend,,Disapproves of CEO
Mon Jan 22 2018 21:14:44 GMT-0500 (Eastern Standard Time),,"Chicago, IL",Current Employee ,"Technology - Good work, lots of politics in management",I have been working at Citadel full-time for more than 8 years,0,"Good interesting work 
Great benefits",Lots of politics in management - managers involved in empire building - this is a difficult problem to solve as companies grow big.,,4.0,3.0,3.0,3.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO
Mon Nov 27 2017 08:58:16 GMT-0500 (Eastern Standard Time),,,Analyst/PM Global Equities ,Know what you are getting yourself into,I worked at Citadel for more than 5 years,15,Incredibly bright co-workers; opportunity to earn exceptional amounts of money; advancement potential,"Corporate culture is difficult, even toxic in some departments/locations; firm leadership is volatile",,3.0,1.0,2.0,4.0,5.0,2.0,No opinion of CEO,,
Mon Nov 20 2017 08:27:39 GMT-0500 (Eastern Standard Time),,,Current Employee ,Great place to work,I have been working at Citadel full-time,0,"true meritocracy, competitive, smart people",very demanding and competitive - not necessarily a bad thing,,5.0,4.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed Nov 15 2017 13:15:10 GMT-0500 (Eastern Standard Time),,, ,Fantastic Place to Work,I have been working at Citadel,0,"Catered Lunches, 9-5, Intelligent Co-workers",So big you may get lost in the crowd,,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sun Oct 29 2017 16:23:58 GMT-0400 (Eastern Daylight Time),,,Current Employee ,Great,I have been working at Citadel full-time,4,"Great place to work, couldn't ask for anything better.",Nothing major to report at this time.,,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Oct 23 2017 11:24:07 GMT-0400 (Eastern Daylight Time),,"New York, NY",Current Employee ,True Meritocracy,I have been working at Citadel full-time for less than a year,3,"Work with A players, have enormous freedom, almost any employee can have a huge impact on the firm.","Can be Very Demanding, Intense Pace",,5.0,3.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sat Nov 11 2017 18:45:21 GMT-0500 (Eastern Standard Time), Human Resources Business Partner,"New York, NY",Former Employee ,HR strategies,I worked at Citadel full-time for less than a year,36,"The Compensation and benefits good, but factor in 50-60 hour weeks. Bonus can be decent if you survive long enough. Some really talented people they attract, but cant get them on the same page.","-Long hours - Unclear direction, changing priorities -No work/life balance - Hiring leaders from outside the industry who dont understand Wall Street and cant adapt - Lots of turnover, short stints in HR/Recruiting, especially from seasoned Wall street vets who succeeded in past roles. You are setting successful people up to fail.",,1.0,1.0,1.0,1.0,3.0,1.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Tue Oct 10 2017 09:19:14 GMT-0400 (Eastern Daylight Time),,, ,Review,I worked at Citadel,1,Great and challenging environment where they want you to succeed,Longer hours that can seem boring,,5.0,,,,,,,,
Mon Oct 16 2017 22:27:00 GMT-0400 (Eastern Daylight Time), Project Manager,"Chicago, IL",Former Employee ,Project Manager,I worked at Citadel full-time for more than 3 years,5,"CEO that is clearly smarter than most. Smart people and above average pay. Benefits are good: great 401K matching, free lunch and good gym.",Lots of churn in CIO leadership and his team of directs over the last 2 years. 3 week’s vacation a year (for the first five years) is not enough.,,3.0,3.0,3.0,2.0,4.0,2.0,Recommends,Neutral Outlook,Approves of CEO
Mon Oct 02 2017 20:30:00 GMT-0400 (Eastern Daylight Time),,,Current Employee ,Investment professional,I have been working at Citadel full-time,0,"Best technology, best support, high talent level","Hyper competitive, little room for error",,5.0,2.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Fri Sep 15 2017 17:51:59 GMT-0400 (Eastern Daylight Time), Recruiter,"Chicago, IL",Former Employee ,Great earning potential,I worked at Citadel full-time for less than a year,1,-Strong leadership and integrity -Stability -High compensation -Great talent,-Very high expectations all the time which can be too intense for some,,5.0,4.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Jun 12 2017 07:13:09 GMT-0400 (Eastern Daylight Time),,,Former Employee ,"Good luck, you'll need it in technology",I worked at Citadel full-time for less than a year,23,Great pay and bonuses. The benefits are excellent.,The management in technology is a joke. The Directors/Vice Presidents have been there to long and several don't know how tech works. The CTO is always changing so there is no stability. The tech stack is very old. There is also a lot of back stabbing with various teams. There is no work life balance. You are expected to work a minimum of 50 hours.,,2.0,1.0,2.0,1.0,4.0,1.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Wed Jun 07 2017 20:07:14 GMT-0400 (Eastern Daylight Time), Software Developer,"Chicago, IL",Former Employee ,"Great Technology to work with, need some stability in management",I worked at Citadel full-time for more than 8 years,6,My experience at Citadel was very positive. A great place to learn new skills and augment existing ones. I thought the opportunity to work with some of the latest technologies can only help the employees stay current with their skill sets.,There is a degree of us vs them attitude both internally and externally. A willingness to have a helpful attitude while present is overshadowed with many instances of not caring for other party.,,4.0,4.0,4.0,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sun Apr 16 2017 07:53:26 GMT-0400 (Eastern Daylight Time),,"Chicago, IL",Former Employee ,Operations Associate,I worked at Citadel full-time for more than 3 years,21,"Citadel is an extremely professional environment where everybody takes their jobs very seriously. Management is very engaged, knowledgeable, and in the weeds of what is going on. Nobody lasts at Citadel due to anything besides merit. Great compensation. Your salary will be the highest that there is in the industry. Catered breakfast/lunch/dinner.","There are two key problems with working in any BO/MO position at Citadel: 1. You have no future within the company doing anything besides what you are doing now. HR and your manager(s) may pretend like there will be opportunities, but that will never happen and you can look at the people at the firm for proof. Nobody transitions into anything desirable. Advancements are in title only. There are people that have been there for 10 years and are 'managers' and even directors that are doing the same menial work that interns will do. There is zero chance for professional growth or career development. The leadership is entrenched (if you would even want their jobs) and not leaving anytime soon. Stay far away if you are ambitious because, despite the name and compensation, it is very much a dead end for your career. Your only hope for meaningful career advancement is to leave for another firm after 3-5 years (which is all Citadel is trying to get out of you). 2. You are compensated more because you are expected to work dramatically more hours than comparable positions anywhere else. On an hourly basis, you are paid the same as people anywhere else, often even less. It is common to work >12hr days in a MO or BO role at Citadel and not uncommon to see people putting in 14 hour days and working weekends. This happens because there is consistent understaffing and a lack of respect for life outside of work. The claim from management is that you need to 'leverage technology,' which is mostly unsubstantiated rhetoric. Many things cannot (currently) be automated. This would be tolerable if there was any future for people willing to put in such work, but there is not.",,3.0,1.0,5.0,1.0,5.0,4.0,Approves of CEO,,
Wed Apr 19 2017 19:55:58 GMT-0400 (Eastern Daylight Time),,"San Francisco, CA",Former Employee ,Awesome place,I worked at Citadel full-time for more than 3 years,5,The best and the brightest work here. You will be given every resource available to succeed.,"Very cutthroat. Be prepared to work 3 to 4 years here before being asked to leave, unless you are exceptional.",,5.0,4.0,4.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Thu Feb 23 2017 10:17:37 GMT-0500 (Eastern Standard Time), Software Engineer,,Current Employee ,Completely different experience depending on the team,I have been working at Citadel full-time for more than a year,40,"- Passionate employees who know their respective fields very well and work hard. - Great compensation. - Getting specific tech or tools to use isn't a problem (money-wise, anyway) Still, this depends on the team you're on. - If you have a good boss (and boss's boss), you'll probably have a great experience. - The challenges at the scale Citadel operates at are uniquely interesting and they have some awesome solutions to some of these challenges. - Great office, food, gym, perks like that. - Generally good hiring culture (depending again on team).","- The worst siloing I've ever seen at a company. There are multiple bug tracking tools, code repository systems, wikis, and even chat/communication tools and it varies from department to department and team to team who uses what. This makes collaboration nearly impossible. - Very difficult to make an impact on the tech since it's so spread out. - You could end up on a very silo'd team with very little access to anything and your boss expects you to work all the time (including nights and weekends). - Lots of teams want to just buy solutions and build their own spaghetti systems instead of leveraging what's already been built elsewhere (within Citadel and from the open source community). Sometimes this isn't even really their fault - they just don't know what's out there. - Some of the code you'll find is comically bad because of deadlines, ""not invented here"" syndrome, and simply asking quants and traders to build software. This goes for use and abuse of databases and queuing technologies as well. - Very little service-oriented architecture. Lots of monoliths. Poor understanding of basic software engineering concepts like fault tolerance, re-trying i/o, exception handling, etc.",,3.0,3.0,2.0,3.0,5.0,3.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Wed Mar 15 2017 11:19:41 GMT-0400 (Eastern Daylight Time), Software Developer,"Chicago, IL",Former Employee ,Citadel Securities,I worked at Citadel full-time for more than 3 years,40,Comp is very good. Free food is decent.,"No work life balance (you would work 10-11 hours a day min), constant jokes from peers (and management) of ""do or be fired"". Interests are very short term. Failure is not an option. CYA culture everywhere. Zero planning. No transparency from above. Very poor communication when people come and go. One day you are sitting next to someone, next day he is gone. No notice, no nothing - just like that.",,2.0,2.0,3.0,1.0,5.0,1.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
