date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Mon Apr 13 2015 09:55:46 GMT-0400 (Eastern Daylight Time), Tech Lead,"New York, NY",Former Employee ,Tech Lead,I worked at Millennium full-time,16,"Flexible hours, compensation on par with comparable businesses, up to date technology, midtown location, as well as offices in London and Asia, closeness to the business","Culture is changing to be more corporate, lots of management layers, huge emphasis on outsourcing, ineffective top tech managers, high turnover, no career path",,2.0,3.0,1.0,1.0,3.0,1.0,Doesn't Recommend,Positive Outlook,No opinion of CEO
Sat Aug 02 2014 17:43:37 GMT-0400 (Eastern Daylight Time), Portfolio Manager,"New York, NY",Former Employee ,Portfolio Manager,I worked at Millennium full-time for more than 3 years,2,"Very competitive, great incentives to make you work long hours","Cut throat, so need to do more.",,3.0,3.0,3.0,3.0,3.0,3.0,Recommends,Neutral Outlook,
Wed Mar 26 2014 12:43:01 GMT-0400 (Eastern Daylight Time), Operations Analyst,"New York, NY",Current Employee ,Operations Analyst,I have been working at Millennium full-time for more than 8 years,0,Great work environment to work in,lack of internal communication which makes for surprises,,3.0,4.0,3.0,3.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO
Thu Jan 09 2020 03:17:34 GMT-0500 (Eastern Standard Time), Business Analyst,"London, England",Current Employee ,Perfect job :),I have been working at Millennium part-time for more than a year,0,"good salary
good relationships with colleagues",far away from the city center ;(,,4.0,4.0,3.0,3.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Wed Dec 04 2019 21:58:39 GMT-0500 (Eastern Standard Time),,,Current Employee ,A new joiner,I have been working at Millennium full-time,0,Lots to learn People are very helpful Great brand!,You need to work hard to stay competitive.,,5.0,3.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed Oct 16 2019 03:32:55 GMT-0400 (Eastern Daylight Time),,,Former Employee ,Working for an American Hedge Fund,I worked at Millennium full-time,0,Get paid with no deferrals,Very stressful environment in general,,4.0,3.0,3.0,3.0,4.0,3.0,Recommends,Neutral Outlook,No opinion of CEO
Wed Aug 14 2019 22:56:26 GMT-0400 (Eastern Daylight Time), Quant Researcher,Singapore,Current Employee ,Good place for experienced traders,I have been working at Millennium full-time for more than 3 years,0,"Good tech support, free lunch every month","Average pay, hours can be bad sometimes",,4.0,4.0,4.0,3.0,,,,,
Fri May 03 2019 18:22:16 GMT-0400 (Eastern Daylight Time),,,Current Employee ,Management,I have been working at Millennium full-time,0,Best company I have ever worked for,There are really no recommendations for improvements I can think of,,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sat May 04 2019 03:13:20 GMT-0400 (Eastern Daylight Time),,,Current Employee ,Researcher,I have been working at Millennium part-time,0,"Home office work, which is convenient",Things may become boring if you worked long enough.,,5.0,5.0,3.0,4.0,4.0,5.0,,,
Wed Dec 13 2017 10:47:33 GMT-0500 (Eastern Standard Time),,, ,Intern,I have been working at Millennium,0,Lots of things to learn,No enough structured training session to kick start,,5.0,,,,,,,,
Thu Jul 13 2017 04:16:07 GMT-0400 (Eastern Daylight Time),,,Former Employee ,Operations,I worked at Millennium full-time,0,The caliber of people you get to work with is first class and the vast knowledge you can obtain there.,Working under pressure and long hours can be difficult to maintain long term depending on team there can be adequate support or not.,,4.0,3.0,3.0,5.0,4.0,4.0,Approves of CEO,,
