date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Wed Oct 28 2015 11:09:26 GMT-0400 (Eastern Daylight Time),,"Chicago, IL",Former Employee ,"IT Department, Optiver Chicago",I worked at Optiver full-time for more than 5 years,3,"Salaries good, because you are in financials, especially for senior level people. Lots of smart people there. Interesting work, good technologies. Great catered breakfasts and lunches, and there is no better benefits package available anywhere.","Fewer senior level people as time goes on. Lower and mid-level salaries seemed fair to middling. From the company's perspective, your relationship is very dry: you are there to work, and your reward is your pay. Perks such as classes, training, or certifications are rarely seen. You may be surprised to hear opinions expressed about your peers that should remain the purview of management.",,4.0,3.0,2.0,3.0,3.0,3.0,Neutral Outlook,,No opinion of CEO
Mon Oct 05 2015 20:30:16 GMT-0400 (Eastern Daylight Time),,"Chicago, IL","Derivative Trader in Chicago, IL",Derivatives Trader,I worked at Optiver for more than a year,1,Great company. Almost like a start-up in its culture. Exciting work if you like to trade or want to be at the forefront of tech and finance.,Sometimes you feel as if your skill deserve more pay. Salaries can be largely based on how the firm does which can be looked as a pro too.,,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Neutral Outlook,Approves of CEO
Tue Oct 06 2015 11:17:32 GMT-0400 (Eastern Daylight Time), Options Trader,"Chicago, IL",Former Employee ,Options Trader,I worked at Optiver full-time for more than 3 years,1,Lots of products; good return on work; transparency,Mobility is tricky; culture lacking,,4.0,,,,,,,,
Fri Aug 21 2015 19:18:49 GMT-0400 (Eastern Daylight Time), Derivative Trader,"Chicago, IL",Current Employee ,Overall satisfying place to work.,I have been working at Optiver full-time for more than a year,6,"- Working with really smart and sharp people in the industry. Also everybody is friendly and willing to help. - Highly competitive pay as both junior and senior level, benefits(5 weeks vacation!), and free catered lunch - Intellectually challenging. You are on the production desk in only 3 months and start making trading decisions. - Transparent bonus structure and management. Unlike other firms, we normally have the rough idea of how much we(and others) would get paid at the end of the year. - If you are good, you can advance pretty quickly.",- Trading is not for everyone; sometimes it could be pretty stressful. - Not sure the management fires people as its last resort. Its not good to see people voluntarily leaving/fired while we seem understaffed.,,5.0,5.0,5.0,4.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sun Aug 16 2015 13:15:26 GMT-0400 (Eastern Daylight Time), Trader,"Chicago, IL",Current Employee ,Optiver chicago,I have been working at Optiver full-time for more than 3 years,3,Allow employees to work fairly autonomously in regard to pursuing initiatives they believe to add value. Very competitive in terms of compensation and great work/life balance,Performance reviews seemingly rely too much on the subjectivity of office politics rather than being grounded strictly in objectively measurable results.,,5.0,5.0,5.0,3.0,5.0,4.0,Recommends,Positive Outlook,
Wed Aug 26 2015 13:47:59 GMT-0400 (Eastern Daylight Time),,,Current Employee ,Trader Level 2,I have been working at Optiver full-time,0,Great environment with smart people. Cutting edge technology. Fair and diversified pay structure. Company reinvests a lot in the infrastructure.,Very corporate as far as trading firms. Long hours.,,5.0,3.0,5.0,4.0,5.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Thu Sep 03 2015 19:18:19 GMT-0400 (Eastern Daylight Time),,"Chicago, IL"," in Chicago, IL",trader,I worked at Optiver,3,"good environment, great coworkers, good benefits","pay not great, hard to advance",,3.0,2.0,3.0,3.0,3.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Tue Aug 11 2015 08:06:02 GMT-0400 (Eastern Daylight Time),,"Chicago, IL",Current Employee ,Awesome Environment and Sharp People,I have been working at Optiver full-time,3,"You get to work with some of the sharpest people in the industry, as well as learn new industry information and terms on a daily basis. There is ample room for growth and professional development as long as you are willing to look for them.","It can be a stressful environment, but that is the nature of the industry. The amount of work Optiver puts in to make it a fun/casual office certainly offsets that.",,5.0,5.0,5.0,4.0,5.0,5.0,Recommends,Positive Outlook,
Tue Aug 11 2015 09:49:44 GMT-0400 (Eastern Daylight Time),,"Chicago, IL","Execution Trader in Chicago, IL",Trader Review,I have been working at Optiver,3,"Highly competitive compensation, generous vacation package and benefits, laid back work environment and dress, attractive office amenities (catering, massages, game room), challenging work","Rigid advancement system with relatively few steps and giant space between in terms of compensation, opaque review process is often subjective",,5.0,5.0,5.0,4.0,5.0,5.0,Recommends,Positive Outlook,No opinion of CEO
Mon Aug 03 2015 13:05:06 GMT-0400 (Eastern Daylight Time),,"Chicago, IL","Software Developer in Chicago, IL",Software developer,I have been working at Optiver for more than 3 years,4,Optiver is a great place to work for motivated developers that want to hone their craft and view themselves as professional engineers. I enjoy working here because no one tries to hold my hand. There are plenty of opportunities to do impactful work and to grow. The development team is focused on staying lean and getting done what needs to be done.,Overall the development team is rather young. A lot of effort needs to be put into growing these young developers and some areas are lacking in expertise.,,5.0,5.0,5.0,4.0,4.0,5.0,Recommends,Positive Outlook,
Wed Aug 12 2015 10:20:34 GMT-0400 (Eastern Daylight Time), Derivatives Trader,"Chicago, IL",Current Employee ,Great place to work,I have been working at Optiver full-time for more than 5 years,1,Every day I come into the office excited to trade with my team and face any new challenges. Our systems are constantly evolving to stay ahead of the pack and being part of this process is a thrill,As the office is getting bigger its harder to get to know everyone but that's going to happen to any company that grows like Optiver!,,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,
Tue Aug 11 2015 09:45:48 GMT-0400 (Eastern Daylight Time), Trader Team Lead,"Chicago, IL",Current Employee ,Always improving,I have been working at Optiver full-time for more than 8 years,1,"1. Optiver is relentless in its quest to be the best market maker in the world, all the while maintaining a commitment to better financial markets for everyone. 2. There is a strong culture for self-assessment and critique. Everyone is always pushing to be better. Overall, it's a very ambitious bunch of people. 3. Compensation is very attractive.","1. Although the compensation is extremely attractive, it is variable. That bothers some folks who would prefer to receive their compensation in a steady stream.",,5.0,5.0,5.0,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Tue Jun 02 2015 11:47:26 GMT-0400 (Eastern Daylight Time), Software Developer,"Chicago, IL",Current Employee ,Meaningful work for a company with integrity,I have been working at Optiver full-time for more than 5 years,7,"- Optiver is very intentional about fit. This means that employees find themselves in positions and working on projects where they are adding the most value. - Optiver invests trust in people. This means that you are trusted to be honest and open, and you can trust that you can use your strengths. - Optiver conducts itself with integrity. I can trust that we'll ""do the right thing"". Whilst that might mean that we don't participate in profitable activities that others might, it gives me confidence that we will continue to invest ourselves in trading activities that add value to the market, and that Optiver will continue to be sustainably and ethically profitable. - Optiver provides a number of benefits to its employees: CTA/metra pass, weekly massage, meals, snacks, facilities (games room, gym in building with trivial initiation fee), 401k match, great health insurance, social opportunities.","- Optiver is a reasonably small company with a flat structure. This is great for some, but for others who have a high need for boundaries, structure and procedure, it might not be an ideal environment. - Optiver can move slowly at times, being intentional about ""new"" things. They thoroughly think about whether new activites add market value, are compliant, and have well-understood risks and rewards. Some won't be accustomed to this and potentially find it frustrating.",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Thu Jun 11 2015 12:57:52 GMT-0400 (Eastern Daylight Time),,,Former Employee ,Trader,I worked at Optiver full-time,0,Very challenging. You will learn a lot. If you become good you are in but if you fall behind you are out.,Can be long hours. Might not get the specific area you are interested in.,,5.0,,,,,,,,
Mon Jun 08 2015 19:20:07 GMT-0400 (Eastern Daylight Time),,"Chicago, IL","Trader in Chicago, IL","be fair, honest and open with your employees",I have been working at Optiver,7,--pay is good for junior traders as well as senior traders with no skills. --perks are good. --most people are friendly. --expanding nicely.,"--management not open to new and possibly better ideas. everything has to be done his exact way. many times, the end result is the initially proposed solution and management is not willing to admit being wrong. --as with many companies, how well you perform matters very little compared to how much management likes you, even though there are very objective metrics for a trading firm: P&L!!! they will find excuses to cut your bonus significantly.",,2.0,2.0,2.0,2.0,3.0,1.0,Doesn't Recommend,Negative Outlook,
Sat May 02 2015 06:35:33 GMT-0400 (Eastern Daylight Time),,"Chicago, IL"," in Chicago, IL",IT Operations,I have been working at Optiver,5,"- people are engaged, and take pride in their work - strong senior leadership - excellent work/life balance - bureaucracy doesn't get in the way of changing things",- really can't think of anything,,5.0,5.0,5.0,4.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sun Apr 26 2015 06:55:26 GMT-0400 (Eastern Daylight Time), Software Developer,"Chicago, IL",Current Employee ,"Optiver provides everything needed for success, values work life balance, and promotes collaboration and transparency.",I have been working at Optiver full-time for more than a year,4,"As a software developer I have found that everyone is very approachable across all levels in the company. If I ever have a question that needs answering it's easy to sit down at someone's desk and get the answers I need. From a technical standpoint I value Optiver's emphasis on starting with a simple solution and incrementally building up from there when needed. Another advantage is that since our customers are our internal traders we have an immediate feedback loop where we can continually improve and tweak our applications until we have a really solid system. As far as company culture goes, I would say it is relaxed and I enjoy the optional events and activities provided outside of work.","Trading is a fast moving industry with products and strategies changing. This can put pressure on our applications to change frequently, but also provides new problems to tackle and keeps things interesting.",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sat Apr 11 2015 08:15:00 GMT-0400 (Eastern Daylight Time),,"Chicago, IL",Current Employee ,Great company to work for,I have been working at Optiver full-time for more than 5 years,4,"In no particular order: - very friendly and supportive atmosphere - the people are knowledgeable in their area of expertise and always seeking to improve - very little red tape/formal process to get things done - management that has a clear goal and has a plan to get there - management is very transparent with their decisions/rationale behind them, and is willing and actively seeking feedback - free good quality food - a very good work/life balance - overtime is never expected (but sometimes has to be put in, mostly due to deadlines imposed by 3rd parties) - very good salary and benefits - clean, light and roomy work space","Not many, really. - At least right now, it feels like there is not enough people to accomplish all the things we have plans for. While plans are being scaled back, and we are hiring aggressively, it still feels that we are stretched somewhat thin and need more working hands. - With recent restructuring, a few things are still up in the air as to who owns them and whose responsibility it is. Until those are hashed out completely, it takes time and effort for non-related people to have to switch their attention to address any issues with those.",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,
Tue Feb 17 2015 07:30:25 GMT-0500 (Eastern Standard Time),,"Chicago, IL",Current Employee ,An awesome company with endless potential.,I have been working at Optiver full-time for more than a year,4,"I can't say enough good things about Optiver. The culture here is what makes it such an amazing place to work. There is very little red tape, and employees are encouraged to share and pursue their ideas. ""The best idea always wins, no matter what level you are."" Work-Life balance is also key to me, and the work hard, play hard mentality is definitely here. My work is never-ending, but at the end of the day, I am able to turn it off and relax at home without enduring insane hours. In addition, the company wants you to perform well because when employees are performing well, the company is doing well, and I think that is clearly visible through the yearly bonus and how it is structured. Lastly, I find it exhilarating to be working for such a progressive company. Optiver is growing and becoming one of the best companies, and it's truly amazing to be apart of it.","I have yet to find a con of working here. The only ""drawback"" I've found so far is that the continuing education piece could definitely be strengthened. There are definitely opportunities to take classes and learn more about specific fields, whether it is a managerial course, excel class, etc., but I don't think this is widely told to employees. Right now it seems to be something that an employee must bring up and research versus it being encouraged for the different teams. I do, however, know this is something that is being improved which will really benefit employees.",,5.0,5.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,
Sat Jan 24 2015 20:19:57 GMT-0500 (Eastern Standard Time),,,Current Employee ,A great tech company with great tech people,I have been working at Optiver full-time for less than a year,5,"Optiver has been a great place to work. The environment is competitive and friendly. You're given the tools and opportunities to succeed. Even when faced with a difficult challenge, it's been easy to get help and ideas from my teammates and coworkers. I've never felt like there was a problem we couldn't solve. Almost every week brings a new, interesting challenge and my technical skills have grown as I've worked on them. I've found the work-life balance to be well-established, and never felt pressure to stay late or on weekends. My coworkers are friendly, intelligent, and dedicated. My boss (and his boss) value quality solutions, in-depth analysis, and an entrepreneurial spirit. I like the people I work with and enjoy working with them.","There are occasions that require after-hours or weekend work. This is avoided if possible, but, if not, is at least scheduled in advance. When I have needed to stay late or come in early, it's been very easy to shorten my hours on another day to compensate. There are some times the office feels short-staffed. There are a few areas of ownership that are outside my job description and primary interest, but I'm still the best person for it. I know management is hiring to fill these positions, and, since I've started working, some of these responsibilities have been transferred to new hires.",,5.0,4.0,5.0,4.0,5.0,5.0,Recommends,Positive Outlook,
Sun Jan 11 2015 19:57:12 GMT-0500 (Eastern Standard Time),,"Chicago, IL",Current Employee ,Optiver Chicago continues to rise and is a great place to work,I have been working at Optiver full-time for more than 3 years,2,"+ healthy atmosphere + open door policy + emphasis on clean, simple solutions to complex problems + excellent work life balance + a quorum of highly intelligent focused people in IT and trading",- some weaker middle management historically. This has now largely been rectified - aggressively high standards have left some teams stretched thin on staff,,5.0,4.0,4.0,4.0,5.0,5.0,Recommends,Positive Outlook,
Wed Jan 07 2015 19:36:21 GMT-0500 (Eastern Standard Time), Data Center Manager,"Chicago, IL",Former Employee ,"Great environment, great company",I worked at Optiver full-time for more than 3 years,2,"Culture, dress code, cutting edge technology, brilliant people","Same as anywhere, some politics, stress (But could be a plus if you strive on it), hours could get long depending on what you do there. Very competitive so if you are a smart one, thats a plus as well.",,5.0,4.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,
Sun Nov 02 2014 16:53:06 GMT-0500 (Eastern Standard Time), Trader,"Chicago, IL",Current Employee ,"Great company, and only getting better",I have been working at Optiver full-time for more than 5 years,3,"+ people are professional and always driving to be better + level of transparency is great. As a junior trader, you would already have access to all strategies in the firm. All you got to do is ask. + very entrepreneurial. You get what you make of the opportunity. For the most part it is meritocracy, you can become head of trading in 5 years. + good integration across different assets class and product groups. As infrastructure is shared, ideas are thrown around and discussed all day. It keeps the job interesting and mentally challenging. + a good balance between longer term Project work and daily trading. There is freedom After market close to work on any project/startegy that you believe in it.",- it is sometimes tough to get your ideas implemented as IT resources are limited especially when something is experimental in nature. Traders with proven track record and high percentage strategy improvements get green light much easier. - heavily reliant on some core infrastructure and technology. This has led to having to design solution based on existing setup. It is some times frustrating.,,5.0,5.0,5.0,5.0,5.0,5.0,,,
Fri Oct 03 2014 22:55:08 GMT-0400 (Eastern Daylight Time), Derivatives Trader,"Chicago, IL",Current Employee ,"The #1 market making firm globally, with an unbeatable culture and a solid value system.",I have been working at Optiver full-time for more than 5 years,2,"Extremely Sharp Colleagues, Teamwork, Performance-based growth, Transparent & Fair Compensation, No Hierarchy, Cultural Diversity - senior management team of 10 has 7 different nationalities!, Competitive, #1 in most products else in top 3, Strong Development Team","Extreme focus on Compliance & Risk sometimes slow things down, Continuous shortage of people occasionally causes work overload, No focus on Branding - no one has heard of Optiver.",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,
Sat Aug 23 2014 21:45:08 GMT-0400 (Eastern Daylight Time), Derivatives Trader,"Chicago, IL",Current Employee ,Its the best,I have been working at Optiver full-time for more than a year,0,Most escalated career growth with insane bonuses smartest people to work with awesome work culture learning never stops,"none, so far i am pretty satisfied here",,5.0,4.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,
Sun Apr 27 2014 17:22:15 GMT-0400 (Eastern Daylight Time), Junior Trader,"Chicago, IL",Current Employee ,good trading firm / disproportionate compensation,I have been working at Optiver full-time for less than a year,7,-big firm growth potentials -good benefits & perks -still developing,"-after working for less than a year, it's clear that compensation is not dependent on contribution. -seniority important more than ability to perform well",,2.0,4.0,4.0,4.0,2.0,2.0,Doesn't Recommend,Neutral Outlook,
Thu Mar 27 2014 13:23:19 GMT-0400 (Eastern Daylight Time),,, ,"Great Company, Great Software Development Culture",I have been working at Optiver,1,"Great Culture: Strong focus on testing, clean code, and simplicity. There's a lot of close teamwork and the senior developers set an example with humility and hard work.",plays really safe and extremely cautious to the regulatory environment.,,5.0,,,,,,,,
Wed Oct 30 2013 20:24:27 GMT-0400 (Eastern Daylight Time), Software Developer,"Chicago, IL",Current Employee ,"Great Company, Great Software Development Culture",I have been working at Optiver full-time,7,"- Great Culture: Strong focus on testing, clean code, and simplicity. There's a lot of close teamwork and the senior developers set an example with humility and hard work. - Smart People: You get to work with mostly A-players. - Stable and Successful: The company has been profitable for over 25 straight years. Not many trading companies can say that, especially these days. - Work/Life Balance: It is great.","- Lots of young talent in need of ""professional development"". There's still an unnerving number of face-palm moments. - Hit-or-miss management: Some managers are fantastic, others leave a bit to be desired.",,5.0,5.0,5.0,5.0,4.0,3.0,Recommends,Positive Outlook,
Thu Oct 17 2013 13:24:10 GMT-0400 (Eastern Daylight Time), Senior Trader,"Chicago, IL",Former Employee ,good company,I worked at Optiver full-time for more than 5 years,2,Flat organization. Ability to trade quite quickly and given a lot of freedom to pursue strategies. Good salary and bonus. Consistently profitable.,There was some politics as company grew and it seemed to be an advantage to be Dutch. There were some overall growing pains with the company that made an old-timer long for the smaller past.,,4.0,4.0,4.0,4.0,4.0,3.0,Recommends,Neutral Outlook,
Fri Sep 20 2013 05:01:59 GMT-0400 (Eastern Daylight Time), Trader,"Chicago, IL",Current Employee ,Optiver US is a great place to work,I have been working at Optiver full-time for more than 5 years,0,Flat structure Great Automation Risk Management Always make a profit Little red tape Great opportunity to be both team-oriented and entrepreneurial Good managers,tough to pinpoint anything that stands out as negative,,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,
Sat Aug 03 2013 10:07:53 GMT-0400 (Eastern Daylight Time), Trader,"Chicago, IL",Current Employee ,Optiver,I have been working at Optiver full-time for more than 5 years,0,"Young, fast, with a flat hierarchy. Its a very successful company with happy and passionate employees. its outlook is very strong and is looking to grow.","Trading is not for everyone. Its a great career if its a fit for you but for some people its just not the case. with trading there is always a bit of uncertainty, and for some people, a more consistent day to day job with less ups and downs is necessary.",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,
Tue Apr 30 2013 10:44:28 GMT-0400 (Eastern Daylight Time),,,Current Employee ,"Inadequate management, substandard atmosphere, icky culture, mediocre pay",I have been working at Optiver full-time for less than a year,7,Most of the people I work closely with are why I come into work every day.,Not leading edge technically. They will be consumed by other sharper firms. The culture frowns upon improvement; zero opportunities to move up.,,1.0,1.0,1.0,1.0,2.0,1.0,Doesn't Recommend,Negative Outlook,
Tue Feb 12 2013 00:58:29 GMT-0500 (Eastern Standard Time),,"Chicago, IL",Former Employee ,Management Lacks Unity,I worked at Optiver full-time,8,Young environment. Intelligent people working in both trading and IT. High standards to get into the firm.,"The company is projected as a flat organization with open communication and career progression. In reality, many of those in management are only out for themselves and are willing to throw others under the bus to advance their own careers. There is a lot of young talent in the company but a program to foster and advance careers is sorely lacking leading to many young people leaving after a few years making money ....instead of staying with the company to move into management roles. It is a constant churn and burn of talent.",,1.0,4.0,2.0,1.0,2.0,1.0,Doesn't Recommend,Negative Outlook,
Mon Nov 19 2012 17:01:07 GMT-0500 (Eastern Standard Time), Risk Manager,"Chicago, IL",Former Employee ,RIsk Manager,I worked at Optiver full-time for more than 3 years,0,Optiver provides great on the job training from some of the best traders in the market,There are still some manual processes that need to be done but this is being phsaed out,,4.0,3.0,4.0,4.0,4.0,3.0,Recommends,Positive Outlook,
Mon Feb 22 2010 00:32:06 GMT-0500 (Eastern Standard Time),,"Chicago, IL","Trader in Chicago, IL","Good pay, Lack of career direction",I worked at Optiver,5,Better pay than most other trading firms,Exit opportunities are limited to other trading firms.,,3.0,4.0,2.0,4.5,3.0,,,,
Thu May 07 2020 00:46:43 GMT-0400 (Eastern Daylight Time), Researcher,Sydney,Current Employee ,Great place to work,I have been working at Optiver full-time,0,"People, work environment, remuneration, work life balance","Heirarchy, focus on trader remuneration",,5.0,5.0,5.0,3.0,5.0,3.0,Recommends,Positive Outlook,
Wed Apr 29 2020 20:51:39 GMT-0400 (Eastern Daylight Time), Recruitment,Sydney,Current Employee ,"Spectacular Company, Endlessly Challenging",I have been working at Optiver full-time for more than a year,0,"- Optiver's a unique place to work. You're constantly engaging with smart, passionate people on how to solve complex problems. - It's an environment with a lot of fast feedback, collaboration and personal ownership of results. - You get a lot of responsibility early, and the flat structure makes it easy to engage with stakeholders across the business. - We share a strong culture that values individual effort, and celebrates wins across the business. - The benefits make your life better every day, with meals provided, memberships and wellness benefits, and plenty of celebrations and gatherings to enjoy. - The people are generous with their knowledge and time, and are keen to help you understand what they're working on.","- The work is tough, and you often up against deadlines to deliver, which can make for a high-stress end of project. - Many leaders have come up inside Optiver, which limits their exposure to different thinking and leadership styles (which the business is actively addressing) - It's easy to get caught in negative feedback loops if you don't come in with a growth mindset. - There can be a lot of oversight from senior leaders that slows down deployment, without adding a great deal to the outcome.",,5.0,5.0,5.0,4.0,5.0,5.0,Recommends,Positive Outlook,
Tue Apr 07 2020 05:32:41 GMT-0400 (Eastern Daylight Time), Derivatives Trader,Sydney,Current Employee ,Challenging yet fun,I have been working at Optiver full-time for more than 5 years,0,Work with very talented colleagues,tantly increasing expectations due to competitive nature of work,,5.0,5.0,5.0,3.0,5.0,4.0,Recommends,Positive Outlook,
Tue Apr 21 2020 00:55:07 GMT-0400 (Eastern Daylight Time), Junior Trader,Sydney,Former Employee ,Good,I worked at Optiver full-time,0,Lots of fringe benefits and work perks,Not much to criticise actually,,4.0,,,,,,,,
Wed Mar 11 2020 08:55:10 GMT-0400 (Eastern Daylight Time), Internship,,Current Employee ,Great!,I have been working at Optiver part-time,0,Very friendly and good business environment,Tiring sometimes but it is worth experience,,5.0,5.0,5.0,,,,,,
Mon Feb 17 2020 03:49:26 GMT-0500 (Eastern Standard Time), Software Developer,Amsterdam,Former Employee ,I recommend Optiver,I worked at Optiver full-time for more than a year,0,"Good people, god culture, great remuneration, nice people.",I can think of none.,,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,
Thu Feb 13 2020 02:49:49 GMT-0500 (Eastern Standard Time), Researcher,Sydney,Current Employee ,Great Company,I have been working at Optiver full-time,0,Really great company culture and stimulating work environment.,They don't provide dinner as well.,,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,
Fri Feb 07 2020 01:36:28 GMT-0500 (Eastern Standard Time),,Amsterdam,Current Employee ,"Top-shelf work, benefits and colleagues for people who want to be challenged",I have been working at Optiver full-time for more than 10 years,0,"- Many opportunities to learn, make a direct impact and develop your career (especially in tech and trading.) New hires get university-quality training on finance that works for any level of financial knowledge. - Every day is different. - Great benefits and rewards. The benefits (gym, meals etc.) give people time and energy to focus on and enjoy their work. Lots of support for expats and their families. - Smart, driven, fun, multicultural colleagues. - Is a successful company that improves every year (in benefits, cool initiatives, the bottom line...) - There is an increasing emphasis on corporate social responsibility.","- The work environment is direct, fast-paced and frequently changes. Performance is held to a high standard. People are expected to continuously challenge/develop themselves and make steps in their career. It's not for everyone. - Sometimes short-term, highly visible successes are rewarded more than slower, long-term improvements. - There are few options for flexible working. - I'd love to see more diversity in senior management.",,5.0,4.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,
Fri Feb 07 2020 05:48:25 GMT-0500 (Eastern Standard Time),,Amsterdam,Current Employee ,One of a kind company,I have been working at Optiver full-time for more than 10 years,0,- Very competitive environment where you can also have fun and be casual when it suits the moment - Excellent learning curve due to working together with very smart people for world class player in financial markets - Fantastic primary and secondary conditions - Humble culture and down to earth mentality,- Due to fast growth and increasing regulation more focus on controls. It is a necessity and in general quite well managed. One of the strengths of company is to be taking very good risk/reward calls.,,5.0,5.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,
Thu Jan 30 2020 06:17:54 GMT-0500 (Eastern Standard Time), Corporate Training Program ,"London, England",Former Employee ,A year at Optiver London,I worked at Optiver full-time for more than a year,0,"Great company, strive for greatness","High pressure environment, not for everyone",,5.0,4.0,5.0,4.0,5.0,5.0,Recommends,Positive Outlook,
Sun Feb 09 2020 01:35:23 GMT-0500 (Eastern Standard Time),,,Former Employee ,Excellent place to work,I worked at Optiver full-time,0,"Excellent perks, smart colleagues, and good lunch","In general, the workload is quite high",,4.0,,,,,,,,
Wed Jan 29 2020 12:32:31 GMT-0500 (Eastern Standard Time), Trader,Sydney,Former Employee ,Mostly OK,I worked at Optiver full-time,4,Money is good vs most jobs. Interesting problems to work on.,"Work life balance is not good, if that's important to you try IMC instead. Every 6 months you have to argue/defend why you deserve to be paid. The verdict can be poor performance even if you are making the company record amounts of money. If pay is important to you probably better to go to Citadel. Optiver makes a lot of money but 2/3 of it goes to shareholders. After that most goes to managers, and the company has been progressively top heavy recently.",,2.0,1.0,1.0,2.0,3.0,2.0,Doesn't Recommend,Neutral Outlook,
Sun Dec 15 2019 01:38:32 GMT-0500 (Eastern Standard Time),,Amsterdam,Current Employee ,"Rewarding, Stimulating and Constructively Challenging Trading Firm",I have been working at Optiver full-time for more than 10 years,1,"A leader in the prop trading / market making industry with global reach, brand, and opportunity. Strong financial track record with profit share based reward structure can lead to significant financial reward. Focus on a culture of collaboration and teamwork, not secretive like others in the industry. High expectations for intelligence and ability for all employees so you are always working with the best. Relatively low level of office politics. Still plenty of room for expansion in the markets for Optiver.","Requires a high level of commitment, drive, and intelligence. If you are not ready / no longer willing to commit at that level you will need to part ways. Business priorities can shift quickly with relatively little regard to the effects this has personally for employees. Demanding job that is tiring, not necessarily doable for the long term.",,5.0,4.0,4.0,3.0,5.0,4.0,Recommends,Positive Outlook,
Sat Nov 23 2019 03:33:53 GMT-0500 (Eastern Standard Time), Associate ,,Current Employee ,Great workplace,I have been working at Optiver full-time for more than a year,0,Great perks and people to work with,Sometimes have to put in long hours,,5.0,3.0,5.0,4.0,4.0,4.0,,,
Mon Nov 18 2019 23:10:33 GMT-0500 (Eastern Standard Time),,Amsterdam,Current Employee ,Great place for expats looking to build a future in the Netherlands,I have been working at Optiver full-time for less than a year,0,Interesting and engaging work Enormous growth opportunities Attractive reward structure Very international culture Loads of support to help you and your family settle in the Netherlands,Have not yet caught-up with current flex-working trends but this might change in the future,,5.0,3.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,
Mon Nov 25 2019 13:18:48 GMT-0500 (Eastern Standard Time),,,Former Employee ,Bad experience,I worked at Optiver full-time,0,"Smart people, continuously challenge yourself",Salaries for non traders is abysmally low,,1.0,1.0,1.0,1.0,1.0,1.0,Doesn't Recommend,,
Sun Sep 29 2019 13:10:34 GMT-0400 (Eastern Daylight Time),,,Current Employee ,Benefits to work with optiver,I have been working at Optiver part-time,0,They have very nice clientele here.,Sometimes it gets very hectic,,4.0,,,,,,Recommends,Positive Outlook,
Tue Sep 10 2019 00:15:36 GMT-0400 (Eastern Daylight Time), Trader,Sydney,Former Employee ,Not for most people...,I worked at Optiver full-time for more than 3 years,5,Perks Some of the people,"Management, the louder you are the more chance you're a senior manager. Perks are really just there to bribe you and keep you in the office Work life balance isn't possible The lack of people with general people skills hurts the business significantly The business doesn't value people as much as they say they do",,2.0,2.0,2.0,1.0,3.0,2.0,Doesn't Recommend,Neutral Outlook,Approves of CEO
Tue Oct 01 2019 07:04:24 GMT-0400 (Eastern Daylight Time),,,Former Employee ,No realistic expectation,I worked at Optiver full-time,3,"Good Bonus Nice restaurant Nice entertainment for workers during the whole year aiming to maintain a ""cool, humble environment"" but it is far away to be true. Good for young people who wants to make carrier",Workload is TOO MUCH. No realistic expectation They are NEVER satisfied with your work Work extra-hours is the company`s culture. The CFO is not a reliable person. Very persuasive and intimidating. Shouts with his employees.,,1.0,1.0,1.0,3.0,5.0,1.0,Doesn't Recommend,Neutral Outlook,
Mon Aug 12 2019 16:55:53 GMT-0400 (Eastern Daylight Time), Business Analyst,Sydney,Current Employee ,Great perks but little career growth opportunities,I have been working at Optiver full-time for more than a year,0,Great perks Dynamic environment Good technology,Little growth opportunities in the control department,,2.0,1.0,3.0,1.0,3.0,1.0,,,
Tue Jul 30 2019 13:56:14 GMT-0400 (Eastern Daylight Time), Software Engineer,,Former Employee ,"Nice perks, poor culture",I worked at Optiver full-time,2,"Lots of perks like lunches, barista, etc",Management structure has changed a lot and has turned into more of a boys club,,2.0,,,,,,,,
