date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Mon Apr 21 2014 15:47:15 GMT-0400 (Eastern Daylight Time),,,Current Employee ,"A collection of smart, driven people in a hectic environment",I have been working at Tower Research Capital LLC full-time,1,"working with brilliant people, respect for colleagues regardless of position, access to senior management, plenty of opportunities to take initiative, vacation time, abundance of snacks, pretty good benefits","priorities of the company are not consistently communicated, no clearly defined opportunities for advancement or promotion",,3.0,5.0,4.0,3.0,4.0,4.0,Approves of CEO,,
Mon Jan 13 2014 14:42:34 GMT-0500 (Eastern Standard Time),,, ,OK,I worked at Tower Research Capital LLC,1,There are definitely lots of smart people who know what they are talking about and the office is very zen.,"There is a lack of freedom in projects, and it often feels like you are just a cog in a machine.",,3.0,4.0,3.0,3.0,4.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Tue Dec 24 2013 16:25:44 GMT-0500 (Eastern Standard Time),,, ,"Nice place to work,friendly people",I have been working at Tower Research Capital LLC,0,Great place for people with experiences,"Small company, with limited access to other business",,4.0,4.0,4.0,4.0,4.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Thu Jun 27 2013 13:12:24 GMT-0400 (Eastern Daylight Time), Infrastructure Developer,"New York, NY",Current Employee ,HFT profits are down everywhere,I have been working at Tower Research Capital LLC full-time for more than a year,12,HFT profits are down everywhere but tower is one of the survivors. Tower seems to be doing better than its peers. Great parties and offices are really nice.,"If you are not in trading team, you are clearly second or third class citizen. Company is heavily silo'd and segregated. If you are in technology and support side, don't expect to learn anything from business side.",,3.0,4.0,3.0,3.0,3.0,2.0,Negative Outlook,,Approves of CEO
Sun Sep 16 2012 20:43:21 GMT-0400 (Eastern Daylight Time), Infrastructure Developer,"New York, NY",Former Employee ,Great place to work,I worked at Tower Research Capital LLC full-time for more than a year,2,Great work environment and smart coworkers. The office located at the heart of NYC and has awesome roof deck to enjoy sunshine with your lunch. People at Tower are very bright while they are kind of laid-back compared to other financial firms. The culture makes all employers feel they belong to one big family.,"Since this is a hedge fund, you cannot change the world of your friend. If you are more into making ordinary people's life better, this is not the place for you.",,4.0,5.0,5.0,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Aug 22 2011 19:35:50 GMT-0400 (Eastern Daylight Time),,"New York, NY"," in New York, NY","Amazing Place, Amazing People",I worked at Tower Research Capital LLC,1,"-Free food and drinks including breakfast, lunch, and mid-day snacks. -Amazing benefits- a ton of vacation days! -Fun parties and events. -Awesome roof deck. -Great people.","More processes and procedures need to be implemented in order for things to run more smoothly, especially as the company grows.",,5.0,5.0,3.0,4.0,5.0,,Recommends,,Approves of CEO
Sun May 10 2020 01:33:06 GMT-0400 (Eastern Daylight Time), Quantitative Analyst,"Gurgaon, Haryana",Current Employee ,Salary,I have been working at Tower Research Capital LLC full-time for more than a year,0,Good salary for a 22 year old boy or girl,Work hour is more than usual companies,,4.0,3.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sat May 09 2020 14:17:02 GMT-0400 (Eastern Daylight Time), Software Engineer(Internship),"Gurgaon, Haryana",Former Employee ,"Smart, helpful bunch of co-workers",I worked at Tower Research Capital LLC full-time for less than a year,0,"Nice pay, WLB, helpful co-workers",not many new things to work on,,4.0,,,,,,,,
Thu Jan 16 2020 02:33:47 GMT-0500 (Eastern Standard Time), Senior Software Engineer,"London, England",Former Employee ,Overall good company to work for,I worked at Tower Research Capital LLC full-time for more than 5 years,0,Very good compensation and perks,"US centric, poor collaboration between teams. Like to build everything internally as opposed to using off the shelf applications",,4.0,3.0,1.0,2.0,4.0,3.0,Recommends,Negative Outlook,No opinion of CEO
Fri Dec 20 2019 12:16:09 GMT-0500 (Eastern Standard Time), Quantitative Trader,"London, ON",Current Employee ,good,I have been working at Tower Research Capital LLC full-time for more than 3 years,0,"really good, very very good",nothing nothing nothing nothing nothing,,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Thu Dec 19 2019 23:19:14 GMT-0500 (Eastern Standard Time), Analyst,"Gurgaon, Haryana",Current Employee ,Lot of hours are required to be put in atleast in the indian offices,I have been working at Tower Research Capital LLC full-time for more than a year,0,You will get to learn a lot while making decent coin,Too much workload is given,,4.0,2.0,4.0,4.0,5.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Wed Nov 20 2019 21:32:17 GMT-0500 (Eastern Standard Time), Core Engineering Software Developer,"Gurgaon, Haryana",Current Employee ,Good workplace but biased senior managers making the environment toxic in India,I have been working at Tower Research Capital LLC full-time for more than a year,12,I have worked at Tower for quite some time. There are a number of positives: 1. You get to work on a number of challenging problems. 2. Your colleagues are mostly smart (except some which would I will highlight in cons) 3. Great food 4. Good pay,"1. Some of the managers show a lot of favouritism, especially towards people who they have known prior to joining Tower (either due to personal connect or other previous organization). Hiring process/Interview process is also not followed in the right manner due to managers influence over the interviewees. Even people with poor preliminary test performance go through 2. All of this goes unchecked and people close to their managers get better appraisals, better bonus and better work 3. Any voice of dissent is often suppressed since devs don't have direct contact with the upper management based out of other locations (other than India)",,3.0,3.0,3.0,3.0,3.0,2.0,Doesn't Recommend,Positive Outlook,Approves of CEO
Fri Oct 25 2019 00:49:27 GMT-0400 (Eastern Daylight Time),,,Current Employee ,suggest to come if you are intertested high frequency market,I have been working at Tower Research Capital LLC full-time for less than a year,0,can learn a lot of things for global financial market. things are really chaning fast in tower,long hours and full of pressure,,3.0,1.0,4.0,3.0,5.0,3.0,,,
Tue Oct 08 2019 08:39:53 GMT-0400 (Eastern Daylight Time),,,Current Employee ,"Used to be a great environment, trending down rapidly",I have been working at Tower Research Capital LLC full-time for more than 5 years,4,Interesting tech stack to work with. Some very talented and interesting people to work with. Lots of technologies available to get experience with. Office food/perks quite nice (not sure how long they will last). Great name to have on the resume.,There is no consistent global culture. Middle management unable or unwilling to make decisions and seem to have no direction or sense of ownership. Senior management not promoting or fostering collaboration in the tech side of the business. The business as a whole does not foster internal growth. No career path. Austerity measures recently implemented.,,2.0,3.0,1.0,1.0,4.0,2.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Sat Aug 03 2019 03:08:28 GMT-0400 (Eastern Daylight Time), SDE1,,Current Employee ,a very good company to be in,I have been working at Tower Research Capital LLC full-time,4,min 8 hrs a day working hrs,Lot of perks and good environment,,5.0,,,,,,,,
Mon Apr 29 2019 13:18:49 GMT-0400 (Eastern Daylight Time), Software Developer,"London, England",Former Employee ,Software Developer,I worked at Tower Research Capital LLC full-time for more than a year,0,"Friendly, professional place to work",The free food and drink mean that people don;t get out much,,4.0,3.0,4.0,4.0,4.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Fri Apr 05 2019 22:59:57 GMT-0400 (Eastern Daylight Time), Core Engineer Software Developer,"Gurgaon, Haryana",Current Employee ,Core Engineer Software Developer,I have been working at Tower Research Capital LLC full-time for more than 3 years,0,Great Salary. Work life balance is good.,Learning is limited. Plus selective teams work/perks are better than others,,4.0,5.0,5.0,3.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO
Fri Feb 22 2019 11:11:06 GMT-0500 (Eastern Standard Time), Strategist,"Gurgaon, Haryana",Former Employee ,iit tag,I worked at Tower Research Capital LLC full-time for less than a year,6,hires india's best talent whatever happens,hires talent only from iit's,,1.0,5.0,5.0,5.0,5.0,5.0,Doesn't Recommend,Negative Outlook,Approves of CEO
Mon Dec 24 2018 07:18:17 GMT-0500 (Eastern Standard Time), Core Engineering Software Developer,"Gurgaon, Haryana",Current Employee ,"Great place for Learning, Nice Experience",I have been working at Tower Research Capital LLC full-time for less than a year,2,"Great work culture, opportunity to work on new stuff, get to work with really smart people, great salary &amp; perks",No major con as such,,5.0,3.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sat Nov 03 2018 00:38:01 GMT-0400 (Eastern Daylight Time),,,Current Employee ,Full Time Job Role. Awesome Experiencce,I have been working at Tower Research Capital LLC full-time,1,Flexible Work Hours Awesome Ambience Awesome Gaming Food Awesome People,None I can think of,,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Sep 18 2018 19:32:02 GMT-0400 (Eastern Daylight Time),,"Gurgaon, Haryana",Current Employee ,"Great Team, Great Infra, Poor Management",I have been working at Tower Research Capital LLC full-time for more than a year,5,Get to work with intelligent set of peers. There is great learning opportunity as the work is intresting enough to keep someone engrossed. Workplace is one of the best across India.,HR is difficult to get along. Communication is obscured which makes life tough while coordinating with their team.,,2.0,3.0,3.0,3.0,4.0,2.0,Recommends,Positive Outlook,Approves of CEO
Sat Sep 01 2018 05:26:06 GMT-0400 (Eastern Daylight Time),,,Former Employee ,Good work with good peers,I worked at Tower Research Capital LLC full-time for less than a year,2,The work is one of the best you'll get in any Indian office of an MNC.,I can't think of any cons.,,5.0,4.0,4.0,4.0,5.0,5.0,Recommends,Positive Outlook,No opinion of CEO
Wed Aug 08 2018 21:37:42 GMT-0400 (Eastern Daylight Time),,,Current Employee ,Company worth it!!!,I have been working at Tower Research Capital LLC full-time,0,You get a handsome package,nothing to mention here as it if always helpful for us,,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Jul 03 2018 21:18:41 GMT-0400 (Eastern Daylight Time),,,Current Employee ,Flexibility Depends on the Team,I have been working at Tower Research Capital LLC full-time,0,The working environment and culture is nice and it depends on which team you are working in.,The salary compensation is not fairly distributed based on the work load.,,4.0,3.0,4.0,4.0,2.0,4.0,Recommends,Positive Outlook,
Tue Jun 05 2018 01:52:11 GMT-0400 (Eastern Daylight Time),,,Current Employee ,Great Place to Work,I have been working at Tower Research Capital LLC full-time,0,Great place to work; empowerment for employees; wonderful culture,none that I can think of,,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sun Nov 26 2017 12:09:28 GMT-0500 (Eastern Standard Time), Core Engineering Software Developer,"Gurgaon, Haryana",Former Employee ,One of the best places to work in India!,I worked at Tower Research Capital LLC full-time for more than a year,2,+ Lot of learning opportunities + Good pay + Great work culture + People are really smart,- Can't think of any cons.,,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Nov 06 2017 10:21:11 GMT-0500 (Eastern Standard Time), Software Developer,"Gurgaon, Haryana",Current Employee ,This is for non trading teams / roles.,I have been working at Tower Research Capital LLC full-time for more than a year,1,"Great work culture, perks, benefits, pay and easy workload. Note that this review is about the core engineering teams. You get to work with really smart people.",Not the most interesting work in lot of teams.,,4.0,5.0,4.0,3.0,5.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Tue Oct 17 2017 02:04:56 GMT-0400 (Eastern Daylight Time),,"Gurgaon, Haryana",Current Employee ,Engineering focused HFT,I have been working at Tower Research Capital LLC full-time,5,* The CTO is hands-on with technology and pays serious attention to core technology * Relaxed office and work culture inspired by Google * Has really good technology problems to work on and provides ample opportunities for you to tackle them * Highly talented team of coworkers to work with,* Politics at top-level management makes the firm drag * Opportunities in traditional HFT space have saturated making it challenging for the firm as well * Technology problems are at times niche and may not align with the latest trends,,4.0,4.0,4.0,4.0,5.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Sun Sep 10 2017 11:31:16 GMT-0400 (Eastern Daylight Time), Software Engineer,"Gurgaon, Haryana",Current Employee ,"People are great, technically strong",I have been working at Tower Research Capital LLC full-time for more than 3 years,4,- Technically-challenging problems - Good people management - Flexible work timings - Great pay and perks,"- Ops/infrastructure side is weak compared to the rest of engineering, although this is improving after the recent reorg. - Company has historically been slow to adopt new technology outside of the low-latency C++ domain and slow to leverage the open-source ecosystem. Again, things are improving - for example there is a push to use web tech, Docker/Kubernetes, cloud compute services and so on. - Need for regulation/compliance means some things that are standard at companies in other business domains are missing here. For example, engineers don't have laptops.",,4.0,5.0,4.0,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Wed Sep 13 2017 05:52:17 GMT-0400 (Eastern Daylight Time),,,Current Employee ,Too much work,I have been working at Tower Research Capital LLC full-time,1,"Handsome pay, and good work culture","Poor work life balance, and mostly systems work",,4.0,,,,,,,,
Thu Jun 29 2017 07:07:51 GMT-0400 (Eastern Daylight Time),,"Gurgaon, Haryana",Current Employee ,Excellent place to work,I have been working at Tower Research Capital LLC full-time,5,Very good facility for employees Free food free Cab Free Snacks etc. Talented people and kind helping people around you.,"Remove weekend party allowance, because very hardly someone uses. Instead of weekend party allow people to travel different locations for few days in a year for better understanding and reducing cultural background gap. It will help in syncing many things.",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sun Mar 26 2017 06:40:45 GMT-0400 (Eastern Daylight Time),,,Former Employee ,Infrastructure Developer,I worked at Tower Research Capital LLC full-time for less than a year,1,Good friendly environment to work in. You get to work with really smart people,Not very well organised management.,,4.0,3.0,4.0,4.0,4.0,3.0,Recommends,Positive Outlook,
Fri Feb 24 2017 13:23:35 GMT-0500 (Eastern Standard Time),,"London, England"," in London, England",Great company but lack of progression,I worked at Tower Research Capital LLC,0,"Lots of benefits, free breakfast, lunch, snacks, gym, health insurance etc etc. Most people are very good at what they do, and the environment is good to work in.","Lack of career progression available, rather than training and promoting internally, they hire externally, not a great for staff that do want to progress",,4.0,4.0,4.0,1.0,5.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Mon Feb 06 2017 12:18:23 GMT-0500 (Eastern Standard Time),,,Current Employee ,Quant Trading,I have been working at Tower Research Capital LLC full-time,1,Competitive payment with good infrastructure. Friendly working environment. Good developers with rapid response to trading requests.,traders might not have full autonomy in some trading teams. Some bonus regime is not transparent.,,4.0,4.0,4.0,3.0,4.0,2.0,Recommends,Positive Outlook,No opinion of CEO
Thu Jan 26 2017 07:28:45 GMT-0500 (Eastern Standard Time),,, ,great place if you only care about money,I worked at Tower Research Capital LLC for more than a year,1,"money, good food (not healthy though), AC office, cab service, friday free five-star dinners","No life, 12-14 hrs work, no vision, no senior people...good if u want to have no life but a big bank balance.",,2.0,1.0,1.0,3.0,5.0,1.0,,,
Tue Nov 08 2016 02:54:46 GMT-0500 (Eastern Standard Time), Software Developer,"Gurgaon, Haryana",Current Employee ,Software Developer,I have been working at Tower Research Capital LLC full-time for more than a year,1,Engaging problems to work on You can take up ownership of systems / learn a lot in an pretty short time if you work in that direction,"Management very secretive. Information not spread properly or at all regarding salary, company position amongst current HFT firms Trading, Tech and Support teams almost completely isolated from each other( This is being reduced somewhat due to the recent push for confluence documentation though but still leaves a lot more to be desired)",,4.0,2.0,3.0,3.0,4.0,3.0,Doesn't Recommend,Neutral Outlook,Approves of CEO
Wed May 27 2015 08:21:12 GMT-0400 (Eastern Daylight Time),,"Gurgaon, Haryana","Quantitative Trader in Gurgaon, Haryana",good money,I worked at Tower Research Capital LLC for more than 3 years,9,initial pay is good competitive package,no worklife balance pressure to make money,,4.0,1.0,3.0,4.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Tue Jun 16 2015 05:32:54 GMT-0400 (Eastern Daylight Time),,"London, England",Current Employee ,Talented colleagues and great perks,I have been working at Tower Research Capital LLC full-time for more than a year,0,"- Very talented people, across all functions (support and non) - Dynamic, growing quickly - Relaxed informal culture - Great perks - Lots of opportunities to contribute and influence: contrary to large banks, it is easier to make an impact as things can move quickly - Highly focused on delivery - less hierarchical than larger firms - great office - Support for courses and continuous learning","- Small firm so support functions often over-stretched to meet Business as usual, and change projects - Investment in support systems somehow lags a little behind, although this is being addressed - niche experience",,4.0,3.0,4.0,4.0,5.0,5.0,Recommends,Positive Outlook,
Sat May 23 2015 06:59:40 GMT-0400 (Eastern Daylight Time),,"Gurgaon, Haryana","Software Developer in Gurgaon, Haryana",excellent perks and work culture,I have been working at Tower Research Capital LLC for more than 3 years,0,"Excellent work culture, good pay, very smart people",No such cons as such. The growth rate is a bit slow.,,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Jun 17 2014 18:48:55 GMT-0400 (Eastern Daylight Time), Strategist,"Gurgaon, Haryana",Former Employee ,Unequal opportunities for different profiles,I worked at Tower Research Capital LLC full-time,8,"- Good (initial) compensation - If you join as a de facto trader/strategist, it's a good place to learn the business - You work with some of the smartest folks","- New hires are either put in trading or infrastructure development (either in the infra team, or as a support role within a trading team). They should clearly explain the differences between these profiles, and let the employees choose what they want to work on. - Depending on your job profile, you might not have much freedom in choosing your projects/carrying out your ideas.",,2.0,3.0,4.0,2.0,3.0,2.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Sun May 04 2014 16:47:17 GMT-0400 (Eastern Daylight Time), Infrastructure Team,"London, England",Former Employee ,"Inconsistent management, disjointed work environment, but great food.",I worked at Tower Research Capital LLC full-time for more than a year,10,Free lunch daily; decent bonuses; occasional company sponsored outings; exposure to full spectrum of trading instruments and markets; training available if wanted.,Long days; expectation to not leave the office (even for lunch) during the working day; disjointed management with regular conflicts between UK and US teams.,,2.0,3.0,3.0,2.0,5.0,1.0,Doesn't Recommend,Negative Outlook,
Fri Nov 22 2013 07:10:53 GMT-0500 (Eastern Standard Time), Strategist,"Gurgaon, Haryana",Current Employee ,Invigorating and innovative - but USA HQ runs the show,I have been working at Tower Research Capital LLC full-time for more than a year,2,Good salary and an innovative environment,Too much domination from USA hq,,4.0,4.0,4.0,3.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Sep 30 2013 21:57:26 GMT-0400 (Eastern Daylight Time), Infrastructure Developer,"Gurgaon, Haryana",Current Employee ,Infrastructure Developer,I have been working at Tower Research Capital LLC full-time for more than a year,18,* Good compensation especially when you're hired directly from campus!,"* You don't have many options for growth within the company when you join as Infrastructure developer * Work may seem exciting at first, but you'll soon get bored of repititiveness.",,4.0,3.0,2.0,2.0,3.0,2.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
