date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Tue Aug 07 2012 07:28:07 GMT-0400 (Eastern Daylight Time),,"New York, NY",Current Employee ,Great place to learn,I have been working at D. E. Shaw & Co. - Investment Firm full-time for more than 8 years,0,+ Smart people you can learn a lot from + Nice people + Creativity encouraged + Laid back environment + Emphasis on ethics and taking the high road + You can easily take on new responsibilities as you prove yourself,- There are different sub-cultures in the different groups - It can be challenging to work with so many smart people - you always need to be on!,,4.0,4.0,5.0,3.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Sat Mar 03 2012 21:39:48 GMT-0500 (Eastern Standard Time),,"New York, NY"," in New York, NY",Stimulating,I have been working at D. E. Shaw & Co. - Investment Firm,0,"* Very smart folks
* challenging environment","* Limited career path options
* promotions not transparent at all
* limited mobility between roles in other groups",,3.0,4.0,2.0,4.0,4.0,,No opinion of CEO,,
Thu Nov 10 2011 11:38:37 GMT-0500 (Eastern Standard Time),,"New York, NY"," in New York, NY",Great perks but weak human capital management,I worked at D. E. Shaw & Co. - Investment Firm,4,"- Casual Dress Code - Great health benefits - Competitive compensation - Stocked pantry(ies) - Fun work perks (in-house happy hours, surprise treats, etc) - Smart, motivated co-workers - Academic culture - Flexibility in maintaining a good work/life balance - No holiday policy","- Becoming very political - Working in an atmosphere of distrust among departments and managers - No holiday policy - Some people are too smart for their own good, therefore making real-world solutions hard to implement. - Historically have seemed to value people with pedigree instead of assessing who would be a best fit for the job - even if she/he graduated from a state school, etc ...",,4.0,5.0,3.0,5.0,3.5,,Approves of CEO,,
Tue Sep 27 2011 21:05:03 GMT-0400 (Eastern Daylight Time),,"New York, NY","Finance and Operations Intern in New York, NY",The best hedge fund culture in NYC,I have been working at D. E. Shaw & Co. - Investment Firm,2,- Casual Dress code - Fully stocked superpantry - Smart and motivated employees - Convenient hours - High compensation - Open discussion is encouraged,There is a relative lack of mobility with regard to your position at the firm. Sometimes work can be unstructured.,,4.0,4.5,3.0,4.0,4.0,,Recommends,,Approves of CEO
Sat Sep 17 2011 18:37:07 GMT-0400 (Eastern Daylight Time),,"New York, NY","Quantitative Analyst in New York, NY",Great experience as a quant,I have been working at D. E. Shaw & Co. - Investment Firm,0,Interesting people to work with Interesting problems to deal with Great culture Good pantry,have to wait long for the decision from management,,5.0,4.5,4.0,5.0,4.0,,Recommends,,Approves of CEO
Tue Mar 08 2011 21:07:37 GMT-0500 (Eastern Standard Time),,"New York, NY","Quantitative Analyst in New York, NY","Great place to work, but limited potential for growth and learning.",I have been working at D. E. Shaw & Co. - Investment Firm,1,Extra-ordinary group of people. Friendly (research lab like) environment. Great reputation. Great compensation and benefits. Flexible work hours. No dress code.,Limited growth potential. Has become too big in size and bureaucratic. Limited collaboration between groups and people within groups. No gym!,,4.0,4.0,2.0,2.5,4.0,,Recommends,,No opinion of CEO
Fri Feb 04 2011 12:26:16 GMT-0500 (Eastern Standard Time),,"New York, NY"," in New York, NY",Good place to work,I worked at D. E. Shaw & Co. - Investment Firm,1,Most of the time you work with smart people.,Management is pretty bad - decisions always come from top.,,4.0,3.5,4.0,4.0,4.0,,Recommends,,Disapproves of CEO
Thu Jan 20 2011 12:56:25 GMT-0500 (Eastern Standard Time),,"New York, NY","Associate in New York, NY",Overrated,I worked at D. E. Shaw & Co. - Investment Firm,0,Benefits; Smart people; Laid-back culture; Friendly,Poor communication from management Mediocre to bad middle management Unclear promotion or professional development path Culture dependent on performance of firm--once performance deteriorated became a place not worth working at.,,1.0,4.5,1.5,3.5,1.0,,Doesn't Recommend,,No opinion of CEO
Wed Sep 29 2010 08:22:15 GMT-0400 (Eastern Daylight Time),,"New York, NY"," in New York, NY","Great place, but culture is deteriorating",I worked at D. E. Shaw & Co. - Investment Firm,1,"- colleagues are smart, engaging, well-rounded people - fabulous benefits - work/life balance is encouraged","- culture is less supportive/collegial than it used to be a few years ago - complete lack of career development for people who don't have prior background in finance - your experience/development at the firm is completely determined by your immediate manager, and they are a mixed bag",,4.0,3.5,2.0,4.5,3.0,,No opinion of CEO,,
Tue Aug 10 2010 08:30:46 GMT-0400 (Eastern Daylight Time),,"New York, NY"," in New York, NY",back office,I worked at D. E. Shaw & Co. - Investment Firm,1,flexible schedules and vacations good medical benefits happy hours and other events for employees internal training program super pantry with food and drinks,not good at promoting from within or transferring personnel internally not good at sharing information large divide between front and back office staff very difficult recruiting process,,1.0,3.5,1.0,3.0,1.0,,Doesn't Recommend,,No opinion of CEO
Mon Apr 26 2010 18:50:39 GMT-0400 (Eastern Daylight Time),,"New York, NY"," in New York, NY",Amazing People!,I worked at D. E. Shaw & Co. - Investment Firm,0,"-Some of the smartest and most self-motivated people I've ever worked with -Diverse staff - so many unique interests (artists, musicians, etc.), especially for a financial firm -Fun perks (happy hours, lectures, snacks, etc.) and good benefits -Interesting work",The financial crisis greatly changed the company culture in more bad ways than good -Increasingly bureaucratic and political process (this was also partially due to the increase in company size) -Lack of transparency from senior management,,4.0,5.0,4.0,5.0,3.5,,Recommends,,Approves of CEO
Fri Apr 30 2010 04:40:45 GMT-0400 (Eastern Daylight Time),,"New York, NY"," in New York, NY",Not what it once was,I worked at D. E. Shaw & Co. - Investment Firm,4,Accepts non-financial people into the world of Finance Good benefits If you get into a good group then it's a good place Really good people Nice parties,Restrictive non-compete agreement that won't allow you to continue on in Finance when you leave (and no you can't just ignore it) Little or no choice about which group you are in or about what work you will do Becoming increasingly bureaucratic with an abundance of micromanagers PhDs doing menial work and often nothing else Long hours No vacation policy so you really are at the mercy of your boss,,1.0,1.5,1.0,4.0,1.0,,Doesn't Recommend,,No opinion of CEO
Thu Mar 18 2010 12:00:05 GMT-0400 (Eastern Daylight Time),,"New York, NY","Analyst Internship in New York, NY","hard, but great experience as an intern to start the working life",I worked at D. E. Shaw & Co. - Investment Firm,1,The team was great to work with. they were very helpful in introducing me to the work environment. they gave me lot of responsibility from the beginning,the working hours are very long and they expect 1000% commitment . not everyone gets so lucky with their superiors and are expected to be on their own from day 1.,,4.0,3.0,5.0,4.5,4.5,,Recommends,,Approves of CEO
Wed Feb 10 2010 15:58:35 GMT-0500 (Eastern Standard Time),,"New York, NY","Finance and Operations in New York, NY",Good place to work,I have been working at D. E. Shaw & Co. - Investment Firm,1,good package except bonuses people are great to work with learn a lot about hedge fund operations can do this coming form liberal arts,more limited exit opportunities coming from this group very long hours the first 6 months - 1 year no formal training program,,5.0,3.5,5.0,5.0,4.5,,Recommends,,Approves of CEO
Mon Mar 09 2009 16:28:50 GMT-0400 (Eastern Daylight Time),,"New York, NY","Systems Administrator in New York, NY","Great environment, if you know what you're getting into.",I worked at D. E. Shaw & Co. - Investment Firm,4,"The pay is great. Lots of bright people work for the firm, including management and support staff. For a financial services firm in particular, this company places control in the hands of the technologists; many of the senior managers have PhD's in technical disciplines. There is potential for large bonuses and advancement within the firm, or so I am told. Like many software companies, there are free beverages and snacks. The firm is structured as a meritocracy. The company has shower facilities on site in the main office. Some might appreciate the firm's location just off of Sixth Avenue in midtown Manhattan.","I felt that the picture my interviewers painted of my position was very different from the reality of the position. The firm hires over-qualified people for every position, which means that your position may not be fun or challenging, and moving up is that much more difficult. Fast paced, high stress environment. Health plan had a high deductible. The downside of being organized as a meritocracy is that it takes a long, long time to move anywhere. The company is growing at a very rapid pace, so the average experience of employees at the firm is much lower than it once was. Unless working in a primary business role of the firm, the fact that you are in a supporting position is very clear.",,3.0,3.5,2.5,4.0,4.0,,No opinion of CEO,,
Wed Jan 21 2009 18:15:47 GMT-0500 (Eastern Standard Time),,"New York, NY","Generalist in New York, NY",D. E. Shaw provides a great academic atmosphere where all employees work hard and also have a good work-life balance.,I have been working at D. E. Shaw & Co. - Investment Firm,2,"A few of the best reasons to work for D. E. Shaw are the laid back atmosphere, great benefits and wonderful coworkers. There is no dress code, and only 4 titles in the entire company. While this might seem overwhelming at first, it is nice to not have an emphasis on needing to move up a title every two years. Your career path here can be much more free form and this is reflected in D. E. Shaw's academic nature. Extensive benefits for all employees are a definite perk and everyone who works here tends to be very motivated and smart but also concerned about their lives outside of work. It's definitely a great balance of everything.","Sometimes the academic atmosphere can be a downside. Unless you are the type to figure out what you want to do next and go after it, the opportunity will certainly not come to you like at some more strictly traditional hierarchical companies. The good news is that most of the employees at D. E. Shaw are very smart, enjoy what they do, and know how to go about taking the desired next step in their careers. The senior leadership is very competent and I think the future is bright for the company as a while. While not necessarily considered by me to be a downside, I would recommend that self-moitvated individuals work for the company since I see them as more likely to succeed in this type of an atmosphere.",,4.0,4.5,3.5,4.0,4.0,,Approves of CEO,,
Sat Dec 20 2008 19:07:26 GMT-0500 (Eastern Standard Time),,"New York, NY"," in New York, NY",High-stress environment,I worked at D. E. Shaw & Co. - Investment Firm,3,"It's a big hedge fund, with significant opportunities for employees to make a lot of money. At least that's what they tell you. Once you actually get there however, things are a bit different and you might begin to wonder whether it's worth it to spend 60 to 70 hours a week working in a high stress environment, with no immediate reward in sight. On the bright side, you do get to work with a lot of smart people, and the rewards (if you are able to stick around long enough, of course) are not bad at all. Overall a good pick.","tons of stress, very long hours, and a requirement for some serious dedication and determination",,4.0,4.0,4.0,3.5,4.0,,Doesn't Recommend,,
Sun Dec 07 2008 16:59:48 GMT-0500 (Eastern Standard Time),,"New York, NY","Associate in New York, NY",Amazing company with extraordinarily interesting people!,I have been working at D. E. Shaw & Co. - Investment Firm,1,"The environment and the benefits. D.E. Shaw places a high value on recruiting the best talent which creates a workforce of bright, curious, academic-minded employees. It's a very collegial atmosphere where collaboration on both work and extra curriculars (e.g. green initiatives, running club) is encouraged. The company hires interesting people so many people have creative hobbies (everything from writing to acting to stand up comedy) so it's not your typical financial investment firm! The benefits are great -- they include $2/month health insurance, free snacks, subsidized gym memberships, games dispersed around the office (foosball, Wii Guitar Hero, etc...), and great company parties. Work/life balance is generally good and most of the admin jobs are created to appeal to artists from Ivy League schools who need to support their craft with a well paid 9-5 job with a flexible schedule.","Because of the rigorous recruiting policy, it can take months to be hired or hire new employees into your group. The later can cause work overload. Also, some departments have limited opportunities for growth/promotions, but I do feel the selection process is fair. DE Shaw has an open vacation policy, which initially sounds great, but it can make some employees feel guilty about taking vacation days.",,5.0,4.0,4.5,4.5,4.0,,Recommends,,
Sun Feb 16 2020 10:28:31 GMT-0500 (Eastern Standard Time), Analyst,,Current Employee ,Analyst,I have been working at D. E. Shaw & Co. - Investment Firm full-time,0,Good Company and good people to work with,Limited resource which makes work life little hectic,,5.0,3.0,5.0,4.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sun Mar 01 2020 03:36:39 GMT-0500 (Eastern Standard Time), Financial Research Analyst,,Current Employee ,Good Experience,I have been working at D. E. Shaw & Co. - Investment Firm full-time,0,"Great working environment 
if you work hard, your effort will be rewarded",work life balance is not that great,,4.0,4.0,3.0,4.0,4.0,4.0,,,
Sun Nov 03 2019 11:07:12 GMT-0500 (Eastern Standard Time),,,Current Employee ,Best company to work for,I have been working at D. E. Shaw & Co. - Investment Firm full-time,0,Amazing infrastructure and work culture.,Mostly will be working on the same project for longer time.,,5.0,5.0,5.0,4.0,4.0,4.0,Recommends,,Approves of CEO
Sat Jun 15 2019 03:07:48 GMT-0400 (Eastern Daylight Time),,,Current Employee ,An unconventional HF,I have been working at D. E. Shaw & Co. - Investment Firm full-time,0,Unique longevity and awesome culture of learning.,Reward mechanism is very normalised thus is not as gratifying for performance and not harsh for non performers,,4.0,,,,,,Recommends,,
Sat Apr 13 2019 19:22:50 GMT-0400 (Eastern Daylight Time), Senior Member of Technical Staff,Hyderābād,Current Employee ,Everything is awesome except the work quality,I have been working at D. E. Shaw & Co. - Investment Firm full-time for more than 3 years,0,- Competitive pay - Awesome people,- An environment which promotes staying extended hours in office. - Poor work quality.,,4.0,2.0,5.0,3.0,5.0,4.0,Doesn't Recommend,Positive Outlook,No opinion of CEO
Sat Apr 28 2018 10:36:20 GMT-0400 (Eastern Daylight Time),,Hyderābād,Senior Project Manager in Hyderābād,.,I have been working at D. E. Shaw & Co. - Investment Firm for more than 10 years,0,"Good salary, technically challenging works, opportunities to work with some great minds",learning opportunity for new market technologies are less,,5.0,4.0,4.0,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Dec 04 2017 07:41:26 GMT-0500 (Eastern Standard Time),,, ,Good place to work at,I worked at D. E. Shaw & Co. - Investment Firm,0,"Decent comp, generally nice and mostly smart people, trusted to get on with the job",Tenure matters more than it should,,4.0,,,,,,,,
Sun Nov 26 2017 23:27:52 GMT-0500 (Eastern Standard Time),,,Former Employee ,Good place to work,I worked at D. E. Shaw & Co. - Investment Firm full-time,0,Better work life balance and employee benefits,Lack of career opportunities in some teams,,4.0,5.0,5.0,3.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO
Sun Jun 18 2017 01:12:50 GMT-0400 (Eastern Daylight Time),,, ,Great team,I worked at D. E. Shaw & Co. - Investment Firm,0,"- Amazing talent - Great culture - Wider opportunities, flexible working hours - Work life balance","- Not much to add, the environment is great.",,5.0,4.0,4.0,4.0,4.0,4.0,Recommends,,Approves of CEO
Sat Jun 17 2017 04:11:49 GMT-0400 (Eastern Daylight Time),,,Current Employee ,Amazing firm,I have been working at D. E. Shaw & Co. - Investment Firm full-time,1,good salary... good work life balance...brilliant colleagues.,fewer holidays..sometimes work pressure is more so keep your health in check,,3.0,,,,,,,,
Thu May 25 2017 01:54:35 GMT-0400 (Eastern Daylight Time),,"London, England",Former Employee ,A mixed bag....,I worked at D. E. Shaw & Co. - Investment Firm full-time for more than 3 years,3,When I joined the company was on the downward slope from the past successful number of years. Overall a vibrant bunch of intelligent and good people. the London office could have benefited from less interference from the US team but overall a pretty solid company.,A lot of hype from David Shaw and his expertise in the field. An incompetent London HR team and a hierarchy that would make your eyes water.... despite the collegial environment one is lead to believe exists. Some incompetence in the London management team and double standards.,,2.0,2.0,2.0,3.0,3.0,3.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Mon May 15 2017 11:52:59 GMT-0400 (Eastern Daylight Time),,,Current Employee ,Overall good,I have been working at D. E. Shaw & Co. - Investment Firm full-time for more than a year,0,"Good work
lots of perks and parties",Some time long working hours,,4.0,4.0,5.0,5.0,5.0,4.0,Recommends,,Approves of CEO
Tue Aug 23 2016 11:26:49 GMT-0400 (Eastern Daylight Time),,, ,Salary,I worked at D. E. Shaw & Co. - Investment Firm,0,The starting package is great!,"The increments are poor, especially in the HR department",,4.0,4.0,,,,,,,
Wed Feb 24 2016 04:33:33 GMT-0500 (Eastern Standard Time),,, ,My expirience,I have been working at D. E. Shaw & Co. - Investment Firm,1,nothg ..food and HR peoples,Technical people not much good..they want Standard answers not your opinions,,1.0,,,,,,,,
Sun Mar 08 2015 23:17:58 GMT-0400 (Eastern Daylight Time),,, ,Its very good opportunity to work with this company.I love to work with D.E Shaw,I have been working at D. E. Shaw & Co. - Investment Firm,0,"I like the work culture ,it is very alluring.","work load ,as of now i do not see any cons .",,4.0,4.0,4.0,4.0,4.0,4.0,,,
Sat Jan 31 2015 20:13:27 GMT-0500 (Eastern Standard Time),,, ,Member Technical,I have been working at D. E. Shaw & Co. - Investment Firm,1,Good to start your career with.,Not very good for long term.,,4.0,4.0,4.0,3.0,4.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Thu Dec 04 2014 21:53:37 GMT-0500 (Eastern Standard Time),,, ,Good place to start,I have been working at D. E. Shaw & Co. - Investment Firm,0,Good culture Good People Best HR policies and benefits,personal growth monotony less training difficult to switch roles,,5.0,4.0,5.0,4.0,5.0,4.0,Recommends,,Approves of CEO
Thu Oct 09 2014 13:23:28 GMT-0400 (Eastern Daylight Time),,, ,A great place to work,I worked at D. E. Shaw & Co. - Investment Firm,0,Great people Great talent Great culture,Limited opportunities for fresher's Role monotony,,4.0,3.0,5.0,3.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sat Apr 12 2014 01:41:46 GMT-0400 (Eastern Daylight Time),,,Software Developer ,Bunch of smart folks,I worked at D. E. Shaw & Co. - Investment Firm,3,This place has a bunch of really smart folks. They take really good care of their employees. Honest sincere effort are rewarded quite well.,"By taking really good care of employees they make it really difficult for employees to quit which makes it challenging when we want folks to move on, they keep clinging on which is neither good for them nor the company",,4.0,4.0,4.0,4.0,4.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Mon Jan 06 2014 09:06:39 GMT-0500 (Eastern Standard Time),,,Current Employee ,good but can improve a lot,I have been working at D. E. Shaw & Co. - Investment Firm part-time,0,"Nothing, everytihing seems good here",could improve a bit on lot of thinhgs,,4.0,5.0,5.0,5.0,5.0,5.0,,,
Mon Oct 29 2012 21:49:13 GMT-0400 (Eastern Daylight Time),,,Former Employee ,Enriching,I worked at D. E. Shaw & Co. - Investment Firm full-time,0,Excellent culture and value. Very employee friendly. Competitive pay pack. Flat hierarchy. Openness. Excellent work life balance except in few teams.,None that i can recollect,,5.0,4.0,5.0,3.0,4.0,4.0,Approves of CEO,,
Wed May 30 2012 13:14:33 GMT-0400 (Eastern Daylight Time),,,Current Employee ,Software Developer,I have been working at D. E. Shaw & Co. - Investment Firm full-time for more than 5 years,0,"smart people, good opportunity, flat hierarchy",small teams may effect work life balance,,4.0,3.0,4.0,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Thu Apr 12 2012 11:44:34 GMT-0400 (Eastern Daylight Time),,, ,Very rewarding place to work; surrounded by smart people,I worked at D. E. Shaw & Co. - Investment Firm,0,- very smart staff - compensation program rewards true performers - solid benefits package - environment that fosters new ideas,- no solid career direction from senior management - firm doesn't make necessary staffing changes quickly enough and doesn't reward good management skills,,4.0,4.0,4.0,4.0,3.0,,Recommends,,No opinion of CEO
Sun Feb 19 2012 06:12:20 GMT-0500 (Eastern Standard Time),,,Vice President ,Great place to work,I have been working at D. E. Shaw & Co. - Investment Firm,0,Friendly environment Very smart investors doing leading edge thinking,Occasionally too beauracratic. As company grows hard to know everybody.,,3.0,3.0,3.0,3.0,3.0,,Approves of CEO,,
Sat Feb 04 2012 16:50:14 GMT-0500 (Eastern Standard Time),,,Quantitative Analyst ,"Was once great, but is now a frustrating employer",I worked at D. E. Shaw & Co. - Investment Firm,3,"Still prestigious, it looks good on a resume. Lots of smart coworkers, most technical people have PhDs. Many have medals from International Olympiads in math, sciences or computer science Good benefits Low stress","Performance reviews are almost completely useless, though this could just have been my manager. Compensation is below average, it appears they charge a premium for working there. Reasons for job promotions or lack there of are communicated very poorly.",,2.0,4.0,1.5,3.0,1.5,,Doesn't Recommend,,Disapproves of CEO
Mon Mar 28 2011 11:20:17 GMT-0400 (Eastern Daylight Time),,, ,Feels like an extension of university. You will learn a lot,I worked at D. E. Shaw & Co. - Investment Firm,2,"Everyone is brilliant Seniority is not a major factor in day-to-day decision making, the best ideas wins Comfortable working conditions",Upper management does not seem to appreciate outstanding group performance You trade being able to come to work in jeans for less pay at equivalent firms,,5.0,4.0,4.0,4.5,1.5,,Recommends,,Disapproves of CEO
Fri Apr 08 2011 22:08:11 GMT-0400 (Eastern Daylight Time),,,Analyst ,an initial rise and then a big fall,I have been working at D. E. Shaw & Co. - Investment Firm,1,- flexi hours - a few exceptionally good people,- bad management - bureaucratic - lack of learning and growth - top team lacks vision,,2.0,4.0,1.0,3.0,1.0,,Doesn't Recommend,,No opinion of CEO
Mon Jan 10 2011 13:43:08 GMT-0500 (Eastern Standard Time),,, ,Great Firm,I worked at D. E. Shaw & Co. - Investment Firm,1,"-Brand name -Academic, laid-back, collegial atmosphere -Casual dress code (flip flops in the summer) -Good hours (varies from department, but not your typical wall st hours) -Perks (super pantry, $1 med insurance, monthly happy hours, etc.) -Very competitive pay -No vacation policy (some see this as a negative)",-Lower AUM after ’08-’09 recession -Management is somewhat top heavy -May be hard to advance because there are many strong performers,,5.0,5.0,5.0,5.0,5.0,,Recommends,,Approves of CEO
Wed Nov 03 2010 13:28:22 GMT-0400 (Eastern Daylight Time),,, ,De shaw review,I have been working at D. E. Shaw & Co. - Investment Firm,0,"work culture, compensation, extraordinary people, team parties, facilities to the employees, friendly HR policies","job profile, compensation growth, work timings, work pressure",,3.0,3.0,3.0,4.0,4.0,,Recommends,,Approves of CEO
Fri Oct 08 2010 02:50:15 GMT-0400 (Eastern Daylight Time),,, ,decent one,I have been working at D. E. Shaw & Co. - Investment Firm,0,"Good pay Good environment based in hyd, good city",no clear responsibility defined no career path defined large politics,,3.0,2.5,3.5,3.0,2.0,,Recommends,,No opinion of CEO
Fri Aug 20 2010 09:44:21 GMT-0400 (Eastern Daylight Time),,, ,Lackluster,I have been working at D. E. Shaw & Co. - Investment Firm,3,"Was once considered a great firm (but is coming to the end of that long tail). Perks are varied in terms of the meaningless kind (free soda, etc.), which seem to be somehow an apology for the long hours and slow pace of advancement.","? Vacation issues and the people in general, mostly. It's a revolving door in terms of staff, and some of those in hiring positions are about as bright as a 10-watt light bulb. Any decent talent is immediately forced to work alongside dimwits who appear to have gotten in on their attendance at this or that overrated Ivy (likely at the bottom of the class). Overall D. E. Shaw is a terrible, terrible mix of attitude and ineptness. Beware.",,2.0,2.0,1.0,1.0,2.0,,Doesn't Recommend,,No opinion of CEO
Sun Nov 01 2009 01:42:49 GMT-0400 (Eastern Daylight Time),,,Software Engineer ,Nice place to be in,I have been working at D. E. Shaw & Co. - Investment Firm,1,Freedom to make decisions Direct exposure to the clients Challenging problems to solve,"Stressful, deadlines every now and then Not your cup of tea, if you dont like finance",,4.0,3.5,4.0,5.0,4.0,,Recommends,,Approves of CEO
