date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Thu Jun 11 2015 12:29:14 GMT-0400 (Eastern Daylight Time),,"New York, NY",Current Employee ,Smartest and Nicest People I've Ever Worked With,I have been working at Two Sigma full-time for less than a year,4,"Two Sigma honestly cares about their employees and they do a great job of showing it by empowering people to make decisions. Also: -There is almost no bureaucracy and people don't push their own agendas -Highly collaborative, very few pointless meetings -Tons of learning and development opportunities (Tech Talks, Town Halls, Hackerlabs, etc) -You get lots of autonomy -""Get things done"" attitude, not a ""let's talk about getting things done"" attitude -Strong compensation and benefits package -Only hire smart and nice people","Since there are not a lot of formal processes, you sometimes have to take a lot of initiative and ownership to get things done. This can also lead to things taking longer than they need to. A pretty steep learning curve if you like structured on-boarding.",,5.0,4.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sat Jun 27 2015 14:28:18 GMT-0400 (Eastern Daylight Time),,"New York, NY"," in New York, NY",Business associate,I worked at Two Sigma for less than a year,1,Great collaborative atmosphere. very collegial feel.,Few managerial roles and lack of promotion from within.,,3.0,3.0,5.0,4.0,2.0,,Approves of CEO,,
Tue Nov 11 2014 08:59:28 GMT-0500 (Eastern Standard Time),,"New York, NY",Current Employee ,Do great work with great people,I have been working at Two Sigma full-time for less than a year,16,"Some of the nicest, smartest people I've ever met. Always learning, always having fun, always doing great work in an environment that is energizing, collaborative and incredibly motivating. Love it! First place I've worked where I feel truly valued, treated like a grownup and supported on all levels.","If you need hand holding, this might not be the place for you. You have great freedom to design your work plan and flexibility to approach your work however works best for you, which I think is fantastic, but might not work for everyone if you need rigid structure and oversight.",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sun Dec 14 2014 11:43:59 GMT-0500 (Eastern Standard Time), Software Engineer,"New York, NY",Current Employee ,The best place to work,I have been working at Two Sigma full-time for more than a year,5,Great benefits. 650+ people who believe the scientific method is the best way to approach investing. Might be the most interesting technology company you may not have heard of. 80% of employees are software engineers / researchers. NYC.,Not too much marketing going on - many people haven't heard of the company.,,5.0,5.0,4.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Fri Nov 21 2014 09:19:45 GMT-0500 (Eastern Standard Time), Software Engineer,"Houston, TX",Current Employee ,This IS the financial tech shop you are looking for,I have been working at Two Sigma full-time for more than 3 years,2,"Everyday I'm solving challenges. There is a constant push for newer technologies, better platform, faster response, more verifiable software engineering. Everyday is another day to make your impact on the company's output. Everyone is friendly. There is a strong sense of meritocracy and delivering the best work possible.","There is little hand holding. You will get help if you ask for it right. Otherwise, you should be able to read the actual code. This can be extra tough if you are not familiar with the gnu toolchain.",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sat Oct 18 2014 07:32:30 GMT-0400 (Eastern Daylight Time), Quantitative Research Analyst,"New York, NY",Current Employee ,Great firm,I have been working at Two Sigma full-time for more than 3 years,1,Lots of interesting work. Open to pursue your own ideas.,Growing pains. Needs to update technology infrastructure.,,5.0,5.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,
Thu May 08 2014 20:59:57 GMT-0400 (Eastern Daylight Time), Software Engineer,"New York, NY",Former Employee ,Me-too technology and difficult work environment.,I worked at Two Sigma full-time for more than a year,24,Most colleagues are intelligent and ambitious. Compensation is OK.,Little management focus. Technology is well behind the state of the art. Old technology creates a high maintenance burden.,,2.0,,,,,,,,
Wed Mar 19 2014 09:41:54 GMT-0400 (Eastern Daylight Time),,"New York, NY",Former Employee ,"Great people, hard to know what's going on.",I worked at Two Sigma full-time for more than 5 years,12,"Very smart people working on challenging projects. Decent salary and benefits. Fun offsite events, often connected with charities the company supports - a run, bowling, fancy dinners, museum and park events. Great snacks and drinks and free food.","A culture of secrecy makes it hard to know even the info you need to do your own job, much less understand the larger context. On the software front, the build system is a mass of interlocking dependencies that's broken half the time.",,3.0,2.0,4.0,3.0,4.0,3.0,No opinion of CEO,,
Thu Feb 13 2014 21:41:56 GMT-0500 (Eastern Standard Time),,"New York, NY",Current Employee ,"Platitudes, a hugely successful but ageing effort, and not much else",I have been working at Two Sigma full-time,72,the operation that is the bread and butter of the company consistently makes money.,"the people who work on the money making part of the business have neither the need nor the inclination to work with or mentor anyone outside their clique. outside this clique two sigma is really a hodge podge of wall street scum with an abundance of HR platitudes thrown in. there are people hired from everywhere, but never from the best places. banks, hedge funds with bad reputations, brokerages - you name a firm and you will likely find one of its ex-employees in the 600 odd people who work at two sigma. these people have brought in their own little piece of scum culture with them and have sustained it in little circles. there are no real promotions, the best reward for most people who do well is status quo. senior hires have rarely come from within - they have been hired from outside the firm (again the exception is the inner clique mentioned earlier - who were ""big"" to start with). compensation is just enough to keep you satisfied - and that if you are not looking actively at what your peers are making elsewhere. no one bothers to give you any direction or mentoring. every few months HR comes up with a new and innovative tool but nothing really changes. despite the image that it projects, two sigma is as much dog eat dog as some of the worst places on the street. the only difference is that here you are almost certain to die a slow stagnating death, whereas at another place you might be forced to choose between an accelerated career or a quick firing.",,1.0,1.0,1.0,1.0,2.0,1.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Fri Apr 12 2013 07:42:24 GMT-0400 (Eastern Daylight Time), Recruiter,"New York, NY",Current Employee ,Smart People + Great Culture,I have been working at Two Sigma full-time for more than a year,2,"- Smart, self-motivated people everywhere you look - Great new office space in Soho with on-site gyms, nap rooms, and healthy snacks - Plenty of opportunity to get involved in projects outside the strict definition of your role - On-site special events help keep the work/life tilted in a favorable direction TS has replaced the alpha female/male culture people associate with Wall Street with the casual dress-code culture typical of start-ups or software firms. People here are truly passionate about investment and technology problems due to their complexity and intellectual rigor. If you wanna work with a bunch of whip-smart people in a super fast-paced environment, look no further.","- So much to do, so little time!",,5.0,4.0,5.0,4.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO
Sat Nov 10 2012 15:59:19 GMT-0500 (Eastern Standard Time), Software Engineer,"New York, NY",Current Employee ,"Two Sigma hires good people, and does some interesting work",I have been working at Two Sigma full-time for more than a year,9,"A good work / life balance, some very nice office space in some of the buildings, with enough size and stability to make it feel as if long-term careers are possible.","Salaries may not compete with other tech companies in the area. Company claims to be working on numerous very interesting problems, but in reality there is a lot of uninteresting work mixed in.",,3.0,4.0,4.0,3.0,2.0,2.0,Recommends,Neutral Outlook,No opinion of CEO
Thu Aug 02 2012 18:25:53 GMT-0400 (Eastern Daylight Time), Linux Systems Administrator,"New York, NY",Current Employee ,"Great culture, great benefits, but Systems team is floundering",I have been working at Two Sigma full-time for less than a year,6,- Great culture and benefits - Amazing starting pay and year-end bonuses - Love the location!,"- High pressure, but extremely boring work - Career path hazy",,3.0,4.0,5.0,4.0,5.0,3.0,Recommends,Neutral Outlook,No opinion of CEO
Thu Jun 23 2011 10:28:47 GMT-0400 (Eastern Daylight Time),,"New York, NY","Business Analyst in New York, NY",Excellent place to work but becoming more institutional,I worked at Two Sigma,6,"Company culture, surrounded by smart and talented people, great projects, access to senior management.","Lack of clear path to advancement, no incentives to learn, becoming institutional, no clear motivation to succeed past certain role.",,4.0,3.0,4.5,5.0,4.5,,Recommends,,
Wed Sep 29 2010 19:29:34 GMT-0400 (Eastern Daylight Time),,"New York, NY","Research in New York, NY",Not worth the reputation,I have been working at Two Sigma,25,"Soho, Soho, Soho did I mention Soho","Churn & burn, high pressure, no time off, out-of-touch management Mice in the building (after all it is Soho) They work hard at creating an image - its all BS. Most models are me too.",,1.0,1.0,1.5,1.5,1.0,,Doesn't Recommend,,
