date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Sun May 11 2014 12:11:30 GMT-0400 (Eastern Daylight Time),,, ,A entrepreneurial trading firm with a good culture,I have been working at DRW,1,"good culture, can come to work in t shirt and jeans, have some nice amenities like snacks etc. Not too much bureaucracy, if something needs to be done it can get done pretty fast good training",hiring from outside has increased for more senior roles as opposed to organic growth Often roles are limited in their responsibility in order to reduce risk from employees leaving,,4.0,3.0,4.0,3.0,3.0,4.0,Recommends,Positive Outlook,
Mon May 05 2014 12:05:21 GMT-0400 (Eastern Daylight Time), Trader,"Chicago, IL",Current Employee ,Overall a good company,I have been working at DRW full-time for more than 5 years,1,"Free lunch and breakfast, massages, lots of company events","Overstaffed in some areas, lack of internal mobility",,4.0,3.0,4.0,3.0,3.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Mon Mar 31 2014 18:07:10 GMT-0400 (Eastern Daylight Time), Senior Trader,"Chicago, IL",Current Employee ,"Overall, A good place to work",I have been working at DRW full-time for more than 8 years,0,Very well educated employers and employees and a fun work environment Well capitalized firm with a good reputation,Some of the managing partners are removed from what's going on and make quick uninformed decisions,,4.0,5.0,5.0,4.0,5.0,3.0,Recommends,Neutral Outlook,
Wed Feb 19 2014 07:16:21 GMT-0500 (Eastern Standard Time),,"Chicago, IL",Former Employee ,No Regrets,I worked at DRW full-time for more than 5 years,4,"DRW is a place where I was able to expand my knowledge in both systems and industries. I would certainly not use the word 'empowered' but I felt as though my job was important and that was communicated to me regularly. I had a great relationship with my boss for the most part and the open environment encourages and assists with inter-group collaboration. I had the freedom to make suggestions to anyone, explore ways of making processes better and then acting on them, and working with a multitude of people across various departments. As mentioned in other posts, the benefits and pay are amazing - inclusing of free breakfast/lunch, massages, wine tastings, unlimited snacks/drinks, and an awesome bonus package (relatively speaking). I also found a solid work-life balance and was supported in various opportunities to further this effort during some personal situations.","A lot of the reviews on here say the firm is bloated, which makes it hard to advance (and also depends on who you work for in which area of the firm). I would tend to agree with all of these sentiments. The advancement opportunities are slim to none and the communication from the top down is poor (two of the main reasons why I left). Although management brags somewhat about an open door policy, there are a lot (and I mean a lot) of closed door conversations and decisions, ultimately diminishing employee trust and morale. Someone else referred to huge egos and politics citing a poor follow through on their ""no a**holes policy"" -- couldn't agree with that more.",,4.0,4.0,4.0,1.0,5.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Mon Jan 27 2014 15:13:23 GMT-0500 (Eastern Standard Time), Senior Software Engineer,"Chicago, IL",Current Employee ,Working in electronic trading has some very challenging technical problems. I like a challenge.,I have been working at DRW full-time for more than 5 years,2,"Great culture of open minded people working together, right up to the very top level. I always feel valued and listened to - there is a culture or respecting each other, even when opinions differ. To be competitive, we need have to be smart. Developers will choose the most appropriate languages and technologies in order to solve the problem at hand.",People get bored when you tell them you work in the trading industry.,,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Fri Dec 20 2013 21:20:24 GMT-0500 (Eastern Standard Time), Software Engineering,"New York, NY",Current Employee ,mediocre,I have been working at DRW full-time for more than a year,5,partners are decent and upstanding people,"management very green, tech and trading teams are quite bloated, they can do with less than half the people. not entreprenuerial. problem is they worry about school brand names and hire people who are happy to play around with technology but don't really produce any new businesses.You can tell, people hang around there , for above average pay, and low stress, but i wouldn't consider it a trading firm in the real sense of the word.",,2.0,3.0,2.0,2.0,3.0,2.0,Doesn't Recommend,Neutral Outlook,Approves of CEO
Mon Sep 02 2013 20:28:39 GMT-0400 (Eastern Daylight Time), Software Engineer,"Chicago, IL",Current Employee ,Great place to work,I have been working at DRW full-time,1,"- Extremely smart coworkers - Traders are generally reasonable to work with - A lot of freedom to choose whatever languages/tools fit the job - Great perks: free breakfast and lunch, massages, phone, laptop, wine tastings, outings - Intellectually stimulating and varied work",- Organizational structure sometimes discourages useful collaboration between groups,,5.0,5.0,4.0,4.0,4.0,4.0,Recommends,,Approves of CEO
Tue Sep 18 2012 15:37:55 GMT-0400 (Eastern Daylight Time), Trader,"Chicago, IL",Current Employee ,They have shown good loyalty and trust in employees who have shown the same to them.,I have been working at DRW full-time,0,Loyalty. They will give you a lot of leeway to prove yourself. Hard work will earn trust from the partners. There is also good motivation by the partners to expand and explore new markets when it makes sense for them to enter them.,Not all partners are good bosses. Your experience and compensation depends entirely on the partner you work for.,,4.0,4.0,4.0,3.0,4.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Tue Jul 17 2012 17:55:48 GMT-0400 (Eastern Daylight Time)," Trader, Eurodollar Options MM CME Globex","Chicago, IL",Former Employee ,Thought it would be a better place to work.,I worked at DRW full-time for more than a year,9,The traders are competent. Smart people work there.,"The culture can be particularly nasty at times, especially when working long hours in a highly competitive environment. It's not uncommon to be berated or personally insulted by other traders, managers, and brokers/traders from other firms, to the extent that it's actually similar to high school bullying. There was also inadequate training from senior traders as they were often too busy with daily trading activities to train new traders (not enough support given to compensate for this...i.e. extra training classes--a few new traders slipped through the cracks because of this). I was in the Eurodollar group, which is the same group the CEO trades in.",,1.0,2.0,1.0,1.0,3.0,2.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Sun Apr 01 2012 09:48:18 GMT-0400 (Eastern Daylight Time),,"Chicago, IL","Programmer in Chicago, IL","more hype, go for name brands, way overstaffed, more like a bank than a trading firm",I have been working at DRW,1,"decent base pay, for techies it is good to play around with tech,","no entreprenuerial traders, spend lot of time but no new profitable/trading ideas. seem to work hard, but no real results.was over staffed, to make new ventures profitable.",,2.0,2.0,1.5,3.0,2.5,,No opinion of CEO,,
Tue Mar 06 2012 20:21:35 GMT-0500 (Eastern Standard Time),,"Chicago, IL"," in Chicago, IL",Great,I worked at DRW,0,"Great innovative culture, especially in technology",Lack of direction for some,,4.0,5.0,2.0,5.0,4.0,,Recommends,,Approves of CEO
Wed Sep 28 2011 13:09:42 GMT-0400 (Eastern Daylight Time),,"Chicago, IL","Software Engineering in Chicago, IL","Competent, respectful coworkers with the benefits of a prop trading firm.",I worked at DRW,0,"All of my coworkers here were extremely intelligent, and generally pleasant people to work with. DRW's hiring mentality shines here. Likewise, the technologies we worked with were always cutting edge, and DRW's fast-paced environment keeps you on your toes.","On some teams, the pace of DRW's work environment often leads to a lesser work/life balance.",,4.0,4.5,4.0,4.5,5.0,,Recommends,,No opinion of CEO
Sun Mar 20 2011 16:08:45 GMT-0400 (Eastern Daylight Time),,"Chicago, IL"," in Chicago, IL","People are friendly, but depending on who you report to determines how you progress within the company.",I worked at DRW,2,DRW Trading offers catered lunches everyday and also provides a good benefits package. A casual working environment and good pay were 2 of the reasons I stayed as long as I did.,"As described in the headline, depending on who you reported to determined your ability to move within the company. Make sure you know the reporting structure and who your main supervisor is before deciding on accepting an offer or not.",,2.0,2.0,2.0,4.0,3.5,,Doesn't Recommend,,No opinion of CEO
Mon Feb 14 2011 22:28:28 GMT-0500 (Eastern Standard Time),,"Chicago, IL","Trader in Chicago, IL",Great,I have been working at DRW,0,Stimulating environment in which one can learn new thinsg every day. surrounded by smart people and constantly working to solve problems.,Chicago is not nearly as fun as the big New York city and I wish i lived somewhere else. darn.,,3.0,3.0,3.0,3.0,3.0,,No opinion of CEO,,
Thu Sep 23 2010 09:52:34 GMT-0400 (Eastern Daylight Time),,"Chicago, IL"," in Chicago, IL",Good place overall,I have been working at DRW,0,"DRW has a ""we don't hire mean people"" that which works. Most people are pleasant to be around. They tend to have an engineering background.",Compensation tends to involve a higher base pay and lower bonus.,,4.0,5.0,5.0,3.5,4.0,,Recommends,,
Wed Aug 11 2010 06:44:08 GMT-0400 (Eastern Daylight Time),,"Chicago, IL","Junior Trader in Chicago, IL",Hello its me,I have been working at DRW,3,Competitive and smart people who make you want to be the best you can be. You are not dealing with incompetant people.,Sometimes it is too competitive and people are not as helpful as they can be. Work at times can be too long.,,2.0,2.0,2.0,2.5,2.0,,Doesn't Recommend,,
Sun Feb 21 2010 21:21:56 GMT-0500 (Eastern Standard Time),,"Chicago, IL","Trader in Chicago, IL","Good place to work overall, opportunities highly depend on which group you're in",I worked at DRW,1,"--Great compensation/benefits --Work with extremely intelligent people --Reasonable schedule (many holidays off, no weekends) --Breakfast and lunch provided by company",--Management can be overbearing at times --Advancement opportunities widely vary depending on which group placed with --Company getting much bigger; quick advancement not nearly as common as it was 5 years ago,,3.0,4.0,3.0,5.0,4.5,,Recommends,,
Sat Mar 14 2020 23:04:51 GMT-0400 (Eastern Daylight Time), Research Analyst,Singapore,Former Employee ,Good place for self-motivated individuals,I worked at DRW full-time,0,One can get access to good resources and subscriptions for research. Environment is fast paced and flexibility on work hours.,A lot depends on your individual team and sometimes internal politics can be detrimental to growth/output.,"Thanks for the honest assessment. Our values certainly reflect our trust in our employees to seek new challenges, contribute in expected and unexpected ways and to challenge each other to think in new ways. We’re sorry you encountered some internal road blocks, but we appreciate you calling it out.",4.0,3.0,5.0,3.0,5.0,3.0,,,
Sun Jan 05 2020 10:28:03 GMT-0500 (Eastern Standard Time), Employee,,Current Employee ,"Good culture, unorganized work",I have been working at DRW full-time for more than 5 years,0,"- A lot of perks
- Good culture","- The work is all over the place
- Managers are promoted based on seniority, not competence","While we appreciate the positive feedback on our culture and perks, your insights on what was challenging are even more helpful, so thank you. Certainly the nature of a trading firm is to be opportunistic, which brings some amount of pivoting but we also want to make sure our teams feel those shifts are intentional when it affects their priorities. Our hope is that some of the new tools we’ve put in place help drive that alignment and awareness but it’s something we’ll be mindful of moving forward. If you’re open to sharing more about your situation, HR or your manager would benefit from hearing more details.",3.0,4.0,5.0,3.0,4.0,3.0,Doesn't Recommend,,Approves of CEO
Mon Dec 30 2019 07:04:21 GMT-0500 (Eastern Standard Time), Real Time Trader,"Montreal, QC",Former Employee ,Fast paced,I worked at DRW full-time for less than a year,0,Laid back environment and good team,unsustainable work culture due to odd hours,Thank you for providing your feedback. Having a good team and a laid-back environment are important to us and part of how we actively seek to balance the demands of the job. We recognize that some of the assets we trade create atypical schedules and appreciate you sharing your perspective.,3.0,1.0,2.0,4.0,4.0,4.0,Doesn't Recommend,Positive Outlook,Approves of CEO
Fri May 31 2019 02:27:14 GMT-0400 (Eastern Daylight Time), Trader,"London, England",Current Employee ,"Great for responsibility, good for money",I have been working at DRW full-time for more than 5 years,0,"High degree of responsibility early on. Steep learning curve in the market, but support on that front is good.","Atomised trading units, communication between teams is not encouraged. This is positive in the sense that you live and die by your own performance, however it leaves the feeling that there are missed opportunities to share experience, expertise and tech in a way that is mutually beneficial.","Thank you for sharing your experience at DRW on Glassdoor. We’re happy to hear you felt supported during your onboarding to the firm. We are continually looking at ways to allow for thoughtful communication between teams, and see this as an area of focus for leadership.",4.0,3.0,3.0,4.0,4.0,2.0,Recommends,Neutral Outlook,Approves of CEO
Wed Apr 24 2019 14:25:48 GMT-0400 (Eastern Daylight Time),,,Current Employee ,Anonymous,I have been working at DRW full-time,4,"- good benefit: RRSP matching, catered breakfast and lunch, snacks, coffee - good work/life balance - downtown location with a beautiful office - nice people - if you are free out of university, it's a good place.","- not much career opportunity - management stays forever, makes it hard to advance so does the salary - certain unqualified people in management seem to live in their own bubble. - lack of meaning in work - teams are silo'ed and like to keep secret In general, the company positions itself as a trading company but they hire a lot of undergrad with no experience in trading. Certain desks rely heavily on technologies. At the same time, the company wants to attract top tech talents but fails to provide good projects or competitive salaries compared to top tech companies. If you are very early in your career or if you want to have a very good work/life balance, this is a good company. If you are seeking challenges, learning opportunities and career advancement, this company is too niche.","We are glad to see you have a strong work-life balance and find DRW to be a solid opportunity upon graduation. While our career advancement may not come in the form of titles, employees here take on more responsibility as their skills grow, and we are proud that this has resulted in very high retention rates at all levels. We encourage you to talk to your manager about what new projects you can take on to keep yourself challenged. We also encourage you to explore our internal and external learning opportunities to help you build new skills - you can contact HR to get more information about what is available.",3.0,4.0,2.0,3.0,3.0,3.0,,,
Tue Apr 09 2019 16:15:45 GMT-0400 (Eastern Daylight Time), Engineer,Singapore,Current Employee ,office culture,I have been working at DRW full-time for more than 5 years,0,Very good culture and nice office,you will get fat easily,We’re happy to hear you enjoy the environment at DRW. Thank you.,5.0,,,,,,Recommends,,
Wed Feb 20 2019 10:09:12 GMT-0500 (Eastern Standard Time), Web Developer,"Montreal, QC",Current Employee ,"Agile management, friendly working environment",I have been working at DRW full-time for more than 5 years,0,Big space for individual growth,a little confusion about management,,3.0,4.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,
Tue Jan 08 2019 06:32:34 GMT-0500 (Eastern Standard Time), Systems Administrator,"Montreal, QC",Former Employee ,System administrator at Vigilant,I worked at DRW full-time for more than 3 years,1,Breakfast and Lunch provided by company Cool office Plenty of snacks Great benefits Excellent coworkers Amazing projects and technologies,"Long and weird working hours Goals are always changing, resulting in projects being abandoned","Thank you for sharing your experience on Glassdoor. We’re happy to hear you had a positive experience at Vigilant. We’ll use your feedback to help guide our employees as they set goals, and put plans in place to achieve them.",4.0,1.0,4.0,5.0,5.0,5.0,Recommends,Positive Outlook,
Sun Nov 18 2018 20:23:15 GMT-0500 (Eastern Standard Time),,, ,Innovative Trading Company,I worked at DRW,1,"Smart people, strong emphasis on technology, and a broad set of strategies and opportunities.","If you like a promotion every 2 years, this won't do it for you. Very flat structure.",Thank you for sharing your experience at DRW on Glassdoor.,5.0,4.0,5.0,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sat Dec 01 2018 02:43:19 GMT-0500 (Eastern Standard Time),,, ,Strong company,I have been working at DRW,2,"Good compensation, firm has strong risk appetite",Not the most collaborative environment,We appreciate you sharing your feedback and experience at DRW on Glassdoor.,4.0,,,,,,Recommends,Positive Outlook,Approves of CEO
Wed Dec 19 2018 08:58:31 GMT-0500 (Eastern Standard Time), Sys Administrative,,Former Employee ,My experience with Vigilant,I worked at DRW full-time for less than a year,2,- Nice building - Nice team activity - Nice benefits,- Weak technical level in certain team - Doing the same thing day after day (get bored) - If you are looking for challenges and improve your career so this not the right company.,"Thank you for taking the time to write a review on Glassdoor. Our employees are constantly working to learn and build their technical skills, and we are sorry to hear you did not experience that. In the future, we will try to do more to ensure employees have the resources to learn and continually challenge themselves.",1.0,1.0,3.0,1.0,5.0,3.0,Doesn't Recommend,,
Wed Jul 18 2018 00:51:46 GMT-0400 (Eastern Daylight Time), IT Engineer,,Former Employee ,Good experience,I worked at DRW full-time for more than a year,1,"Lot of smart and easy-going colleagues, good office culture, good benefits (breakfasts, lunches), state of the art equipment (technology), a company that places an importance on quality. Excellent opportunities for senior staff (7+ years of experience).","Long-term it is not so good for junior IT staff, especially in remote offices, as opportunities for career progression (and thus salary growth) are very limited. Company is overzealously guarding its proprietary and even non-proprietary knowledge, so it becomes difficult to learn anything new. Obtaining proprietary knowledge can be a double-edged sword as one will not be able to continue employment with a competitor (any trading company) for a quite long time period.","We’re happy to hear you enjoyed your experience at DRW. Our people, and the technology we’re able to build together, is what we’re most proud of. Engaging our remote offices has been a major focus for us this year, and something we expect we will work to continually improve in the future. Balancing the growth of our employees and protecting their work is vital to the growth of our organization. We will continue to address this across the organization.",5.0,5.0,5.0,3.0,4.0,5.0,Positive Outlook,,Approves of CEO
Fri Jul 13 2018 03:59:09 GMT-0400 (Eastern Daylight Time),,,Former Employee ,Trader,I worked at DRW full-time,0,You're always working with smart people and the offices are pretty great.,Discretionary bonus structure can be opaque and abused by managers if left unchecked.,"Our people are truly our greatest asset at DRW, and we’re happy to hear you enjoyed working with intelligent colleagues. While our compensation structure does provide flexibility to reward high performing employees, we also understand that the process to determine discretionary bonuses may seem opaque. Thank you for your feedback.",5.0,,,,,,,,
Mon Jun 11 2018 13:02:01 GMT-0400 (Eastern Daylight Time),,, ,team lead,I worked at DRW,1,Good place to work,No Policies framed for offsite,,3.0,3.0,2.0,3.0,3.0,4.0,,,
Fri May 04 2018 21:18:42 GMT-0400 (Eastern Daylight Time), Software Developer,"Montreal, QC",Former Employee ,"All that shines, is not gold!",I worked at DRW full-time for more than a year,8,"* great perks, benefits and big bonuses * friendly environment with amazing colleagues from other teams","* not a lot of smart people around you * amateur managers with little experience, tends to lead towards stunted learning and career growth * not enough market impact for your job experience, as its an exclusive ""PRIVATE"" hedge fund * frequent firing all year round, fear of job security looms over everybody's head",,2.0,2.0,2.0,1.0,3.0,1.0,Doesn't Recommend,Negative Outlook,
Wed Feb 07 2018 13:16:53 GMT-0500 (Eastern Standard Time), Traffic Controller,Sydney,Current Employee ,Traffic controller & implementer,I have been working at DRW full-time for less than a year,0,There are many pros of working in this company ranging from being a Professional & Friendly environment to reasonable pay and working in a safe environment.,The only negative I would have to say is that unfortunately there’s no travel allowances. It is not so bad when the job is nearby but it is inconvenient when there’s reasonable travel distance.,"We think you have the wrong company, as Vigilant doesn’t have any employees in traffic control and is a proud Montreal-based firm. Nonetheless, we wish you much success in your current employment.",4.0,5.0,5.0,4.0,3.0,3.0,Recommends,Positive Outlook,
Sat Dec 09 2017 15:52:13 GMT-0500 (Eastern Standard Time),,,Current Employee ,Amazing company!,I have been working at DRW full-time,2,- Great work culture - Smart colleagues - Exposed to lots of cutting edge technologies - Amazing benefits,- Not possible to work from home,,5.0,5.0,5.0,3.0,5.0,5.0,Recommends,Positive Outlook,
Sun Dec 03 2017 18:11:51 GMT-0500 (Eastern Standard Time),,"Montreal, QC",Former Employee ,Great place,I worked at DRW full-time for more than a year,0,"They provide you with all tools you need.
Great benefits.",Stressful working environment for a few employees because of the nature of work.,"Thank you for taking the time to review Vigilant on Glassdoor. Getting feedback from our employees means a lot to us, and we use it to look for ways to improve. Working in the global financial markets does entail periods of stress, but also excitement, for some of our employees, but we’re happy to hear that you have the tools to be successful and you feel well taken of by our benefits and perks.",4.0,1.0,5.0,5.0,5.0,3.0,Recommends,Positive Outlook,
Tue Nov 21 2017 10:18:49 GMT-0500 (Eastern Standard Time),,, ,Good Company w good name to trade on the back of,I worked at DRW,0,"Smart forward thinking people, respectable name",can be difficult to advance on certain desks. Legacy desk heads in some ways,"Thank you for sharing your positive experience. Giving people opportunities to grow really matters at DRW, and we’re glad to hear the barriers to this aren’t widespread. It will remain an area of focus for us.",4.0,4.0,5.0,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Oct 16 2017 17:36:49 GMT-0400 (Eastern Daylight Time),,"Montreal, QC","Software Developer Intern in Montreal, QC",Software Dev Intern,I worked at DRW for more than a year,0,-Great perks - Friendly people - Flexible work hours - Flexible work environment and technologies,"- Some work can be repetitive - Depending on the project, you could working with some legacy code","Thank you for telling us what you think and for your contributions. We’re glad that you enjoyed our perks and culture as much we do! We believe internships are for growth and improving your skills – that might sometimes mean repetition or working on legacy systems, but it also always means a chance to make something better.",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,,
Sun Jul 09 2017 01:39:56 GMT-0400 (Eastern Daylight Time),,, ,intern,I have been working at DRW,1,great company to work !,"nothing, but weight gained lol",Thanks for your feedback and being part of our awesome intern group this summer! We’re glad you enjoyed your experience with us.,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,,
Fri May 12 2017 10:45:29 GMT-0400 (Eastern Daylight Time),,"Montreal, QC",Current Employee ,"Best place to work, if you can deal with the pressure.",I have been working at DRW full-time for more than a year,1,"The perks are great! Also, we get to work with bleeding edge technology. The technological challenge to solve are super interesting. You can learn a lot here. It's also possible to talk to upper management, they enjoy feedback.",Everything is due for yesterday and priorities tend to change very often. Work life balance can be hard if you don't know where to draw the line.,"Thanks for your feedback and perspective. It's great to know you enjoy the perks at Vigilant as well as the everyday challenges. Work-life balance is important to us, and it’s one of the reasons we offer perks like organic grocery delivery and gym allowances. If you don’t feel like things are in balance, we encourage you to talk to your manager or HR, so we can hear your ideas on how to improve firsthand.",5.0,4.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Wed May 10 2017 13:16:05 GMT-0400 (Eastern Daylight Time),,"Montreal, QC",Current Employee ,"Wonderful company, wonderful coworkers!",I have been working at DRW full-time for less than a year,0,"- Open organizational culture allows for free flow of ideas and communication between employees. - So many amazing benefits, in addition to above-market average salaries! - Managers and founders are available and extremely approachable - The office is beautiful!",- There are many different departments that deal with very advanced technologies so it can sometimes be difficult understanding every department and the work that they do.,"We’re glad you shared your feedback with us. Building and maintaining a positive culture takes time and effort, and we really appreciate knowing that you see the results. It’s true that some departments work with different technologies and we can’t make every project open to everyone in the company. So we look for ways for people to get to know one another and the general role of each team, like our corporate rally, team building events and quarterly newsletter, even if we can’t always share all of the details.",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,
Wed May 10 2017 11:41:29 GMT-0400 (Eastern Daylight Time),,,Former Employee ,Rotten Beneath the Surface,I worked at DRW full-time,5,"The company offered some nice 'perks' such as provided lunches, breakfast and events through-out the year. The company makes a nice effort to appear socially conscious, and as though it cares for staff. Outside of management there are some really good people (and some management that are genuinely good)","The image that is painted is a completely false image. Senior management do not rally listen to the people doing the work, or make an effort to understand any problems. There are a number of poisonous people in key positions that make every tasks extremely difficult and instill a strongly negative moral. There is very little opportunity to influence and change, or to grow and develop within the company. Once you are seen to be capable at a basic task; you will be expected to continue this indefinitely at the determent to your own career development. There is very little job security and stability that will encroach widely into personal lives. You are always contacted and reachable with very little time to rest. The company cares ONLY for its profits, and will not think twice before cutting positions that are even overloaded with work to save a few cents to pay for a frivolous wall mural.","Thank you for your honest feedback – it all helps us get better. And that’s why we use regular anonymous surveys and Q&amp;A sessions with the company founders to identify where we need to improve. Creating more opportunities for employees to attend training and conferences and take on increased responsibility is one of the areas we’ve been focused on. As a company, we greatly value our people and we’re proud that so many choose to develop their careers with us. When a company grows as quickly as Vigilant has, it often needs to make long term business decisions that have difficult implications for teams and individuals. That’s never easy, and we’ll continue to keep the impact to our people top of mind.",1.0,1.0,2.0,1.0,2.0,1.0,Doesn't Recommend,Neutral Outlook,
Tue Apr 11 2017 12:30:43 GMT-0400 (Eastern Daylight Time),,"Montreal, QC",Former Employee ,"Wonderful on the outside, poisonous underneath",I worked at DRW full-time for more than a year,8,"Good benefits, nice campus and some truly wonderful people working there (not so much in upper management though). I quit the company last year due to personal reasons, and the only thing I truly miss about this place is the few life long friendships I forged.","The 'fantastic' benefits are just a ruse for what is a poisonous and unhealthy work environment. There is a lot of favoritism going on for 'experienced' employees who often do not deserve to be working based on their skill set. The company is more interested in hiring beasts of burden who will work umpteen hours and will be satisfied with not moving ahead in their careers. As a result there is a lot of politics at play which rears its head only once you get a good understanding of the company. Job stability is close to none. I have seen some super talented employees being told they are doing amazing work and saving the company money, and then being laid off two weeks following that due to 'cost cutting'. It's a typical rhetoric for a smaller company that has been acquired by a larger company. Future candidates beware, and make sure you clarify what your role will actually pertain. What is mentioned during the interviews is starkly different from what you will experience when you start working. Working hours can be very inflexible and often times ruin your social life. You also stagnate as learning opportunities are limited even though you are promised that your career advancement if important to the company.","Thank you for your feedback. We’re glad to hear you built lasting relationships with your colleagues – it’s something that really matters to us. At the same time, we’re disappointed to hear about things you thought could be improved. We certainly work in a competitive industry, which leads to a fast-paced and sometimes fluid work environment, and we know it has to be the right fit for both us and each employee. We’ve been fortunate to have many people grow their careers as the company has grown and we’re proud of the benefits, perks and camaraderie that have led to a high retention rate, but we know there is always room to improve. We’ll continue to focus on clear communication, expectation setting and career development with our managers.",2.0,1.0,2.0,2.0,4.0,2.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Thu Oct 06 2016 06:48:23 GMT-0400 (Eastern Daylight Time),,,Current Employee ,A company like no other!,I have been working at DRW full-time,3,"Vigilant Global embraces individuality and creativity. Friendly work environment, amazing benefits and hands on company directors all make for a unique working atmosphere. Catered breakfast, lunch and snacks every day, as well as areas for relaxation and play make the office itself a great place to be.",work a lot of hours,"We’re glad you’ve been enjoying your time with Vigilant. Providing a work environment that’s fun and creative is really important to us – we work hard and play hard! At the end of the day, the credit goes to our wonderful employees who make the environment what it is. We appreciate your feedback.",5.0,5.0,5.0,4.0,4.0,4.0,Recommends,Positive Outlook,
Wed Sep 21 2016 21:29:19 GMT-0400 (Eastern Daylight Time),,"Montreal, QC"," in Montreal, QC",a lot of good and bad,I worked at DRW for more than a year,7,very advance Technologies they are the best in what they are doing you learn a lot their salaries are above the market average the best perks i saw in any company a lot of role-models. they really can inspire you very humble and approachable management even the CEO and partners,"no life work balance a lot of conflict and cold war between departments pointing finger between team members and departments when something fail a lot of stress (ER level) your manager opinions and managing style is not important to directors nor the company owners zero tolerance to any mistake even if it was small and out of hands a lot of motivational speeches about how they are a big family, which is a big lie a lot of what you learn is not market standard a lot of conflict agenda where your manager expect something from you and his boss expect something else no career opportunities because what you are good at might become useless very fast","Thanks for your candid feedback. We’re proud of the advanced technologies we develop and work with, and we really appreciate the value you found in our employees benefits and perks. It’s disappointing to hear that you found a lack of work-life balance and productive working relationships, as we see employee satisfaction as one of our top priorities and we’ve designed our benefits, perks, work spaces, and programs with this in mind. Most of our employees feel we’ve hit the mark, but your feedback is a good reminder that we can always do better, especially when it comes to team and performance management. We’ll take this into account in our regular improvement reviews.",3.0,1.0,5.0,2.0,5.0,3.0,Recommends,Neutral Outlook,
Wed Sep 07 2016 08:08:46 GMT-0400 (Eastern Daylight Time),,,Current Employee ,Vigilant Global - Is THE place to be!,I have been working at DRW full-time,3,"Being a part of the Vigilant Global family is something I'll never take for granted. The environment is fun, creative, and the possibilities are endless. Apply today!",Not having any work from home days.,"We’re happy to hear about your positive working experience at Vigilant. Although we understand the appeal of working from home, we designed our new offices to strengthen the collaboration and creativity that are key to who we are as a company - and we really like having everyone together! We can always be flexible when occasional things come up at home though. Thanks for taking the time to share your thoughts.",5.0,5.0,4.0,5.0,5.0,,Recommends,Positive Outlook,
Tue Oct 09 2012 14:42:06 GMT-0400 (Eastern Daylight Time),,,Former Employee ,"If you're willing to deal with huge egos and nasty office politics for a good paycheck, this place is for you.",I worked at DRW full-time for more than 5 years,3,"-Free breakfast, lunch, and snacks -Casual dress code -Wine tastings -Above average pay","-Big egos -Moving up is based on favoritism, not performance -DRW definitely has a ""good ol' boys"" club, and if you end up sucking up enough to become part of it, you will be untouchable. For the many that don't - good luck.",,3.0,4.0,2.0,2.0,4.0,2.0,,,
Wed Aug 29 2012 20:25:03 GMT-0400 (Eastern Daylight Time), Trader,,Current Employee ,Fair and merit based. More collaborative than most trading firms.,I have been working at DRW full-time for more than 5 years,1,Fair and merit based. More collaborative than most trading firms.,"Trading in general is a tough industry and not for everyone. You don't see too many people move up after leaving DRW, but they can do very well while at DRW.",,4.0,5.0,4.0,3.0,5.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Wed Jul 18 2012 20:50:54 GMT-0400 (Eastern Daylight Time),,, ,Not bad but not that great.,I worked at DRW,1,"Free breakfast, lunch, and snacks are good perks and the benefits are pretty good. Pay and bonuses are above average and you get to work on the latest technology.","The downside of working here is being prepared to work in a ""high school"" environment. There is a lot of backstabbing and if you didn’t work there for more than four years you are looked down on. Management is like a bunch of bullies and are very vindictive if you go against them.",,2.0,3.0,3.0,1.0,5.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Thu Nov 04 2010 05:02:12 GMT-0400 (Eastern Daylight Time),,, ,More hyped up than it's worth,I worked at DRW,2,"Good company reputation within industry, exit opportunities, can potentially have lots of different options in terms of products to trade","Very saturated, hard to advance. Non-compete makes it hard to leave (though this is fairly standard in the industry). Bonus cap for first few years. Any remotely profitable desk is way overstaffed.",,2.0,2.0,2.5,3.0,4.0,,Doesn't Recommend,,
